分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"34,503,868","1,233,257,181","22,002",-1.31
食品類指數          ,"28,986,875","1,024,907,702","17,170",8.52
塑膠類指數          ,"39,232,714","1,851,432,180","24,294",0.5
紡織纖維類指數      ,"26,061,263","2,204,788,974","17,441",-0.91
電機機械類指數      ,"278,142,560","15,394,763,746","129,495",3.29
電器電纜類指數      ,"148,224,763","5,384,907,672","53,016",1.05
化學生技醫療類指數  ,"85,340,029","10,048,204,363","64,220",-0.2
化學類指數          ,"28,253,077","3,913,085,156","22,180",-0.23
生技醫療類指數      ,"57,086,952","6,135,119,207","42,040",-0.11
玻璃陶瓷類指數      ,"24,609,170","412,272,316","9,861",-0.35
造紙類指數          ,"20,847,384","632,919,337","11,660",-4.24
鋼鐵類指數          ,"52,108,524","3,562,717,675","27,355",-0.14
橡膠類指數          ,"15,630,945","541,016,523","9,065",1.43
汽車類指數          ,"82,911,995","5,261,062,471","52,108",1.04
電子類指數          ,"1,824,887,798","175,640,112,964","1,106,403",-1.01
半導體類指數        ,"372,924,253","57,517,550,986","271,869",-0.35
電腦及週邊設備類指數,"451,813,488","51,364,195,484","261,567",0.4
光電類指數          ,"335,145,651","16,625,707,719","147,298",0.11
通信網路類指數      ,"270,413,080","17,495,373,891","157,449",0.05
電子零組件類指數    ,"253,820,561","22,953,093,817","171,988",-0.65
電子通路類指數      ,"28,047,685","1,219,854,334","21,122",-0.87
資訊服務類指數      ,"26,207,519","1,257,694,156","18,080",-2.91
其他電子類指數      ,"86,515,561","7,206,642,577","57,030",-0.88
建材營造類指數      ,"46,049,263","1,105,743,602","22,740",-1.58
航運業類指數        ,"270,090,987","13,635,452,308","130,949",-3.34
觀光餐旅類指數      ,"19,924,601","1,583,941,431","17,119",-0.97
金融保險類指數      ,"363,226,733","7,451,927,235","118,845",5.41
貿易百貨類指數      ,"14,178,952","768,910,752","8,283",3.58
油電燃氣類指數      ,"6,341,780","397,610,600","5,023",-0.76
其他類指數          ,"37,186,410","2,568,842,277","26,938",0.97
綠能環保類指數      ,"5,369,273","627,906,741","5,541",0.15
數位雲端類指數      ,"2,294,065","955,079,014","3,644",3.58
運動休閒類指數      ,"22,903,080","4,078,283,881","21,191",-0.58
居家生活類指數      ,"1,629,970","197,557,911","1,294",-0.04
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
