分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"13,199,384","585,047,747","10,089",-0.43
食品類指數          ,"25,456,085","1,415,306,841","18,710",-2.67
塑膠類指數          ,"91,426,421","4,162,201,907","36,621",-2.05
紡織纖維類指數      ,"76,832,323","2,458,692,812","29,046",7.48
電機機械類指數      ,"62,341,829","5,736,798,962","35,525",-2.26
電器電纜類指數      ,"39,822,566","993,771,680","18,232",-0.27
化學生技醫療類指數  ,"371,680,095","13,787,088,988","152,771",1.65
化學類指數          ,"347,869,169","12,482,496,676","136,274",3.69
生技醫療類指數      ,"23,810,926","1,304,592,312","16,497",-0.06
玻璃陶瓷類指數      ,"27,404,385","705,470,741","11,435",-2.09
造紙類指數          ,"18,288,358","530,708,529","10,772",-1.14
鋼鐵類指數          ,"344,362,777","12,983,310,546","155,753",0.1
橡膠類指數          ,"21,030,660","835,142,534","12,772",0.03
汽車類指數          ,"14,108,486","1,054,443,962","11,850",6.72
電子類指數          ,"2,444,433,244","229,949,296,302","1,280,597",9.57
半導體類指數        ,"896,848,358","131,060,778,633","536,539",5.67
電腦及週邊設備類指數,"307,103,341","26,586,270,591","169,509",1.59
光電類指數          ,"592,719,656","19,887,384,880","226,571",-0.25
通信網路類指數      ,"158,734,828","9,579,724,158","79,496",0.56
電子零組件類指數    ,"334,342,727","33,526,210,402","185,888",2.65
電子通路類指數      ,"48,042,388","1,919,168,804","26,098",1.16
資訊服務類指數      ,"1,808,447","81,860,754","1,600",-0.1
其他電子類指數      ,"104,833,499","7,307,898,080","54,896",0.64
建材營造類指數      ,"90,009,085","1,774,496,512","36,626",1.07
航運業類指數        ,"1,428,342,668","91,348,203,420","531,264",-1.89
觀光事業類指數      ,"6,051,135","603,787,513","5,541",0.61
金融保險類指數      ,"347,073,373","8,335,097,710","135,624",-0.37
貿易百貨類指數      ,"27,754,906","2,102,175,229","13,325",6.96
油電燃氣類指數      ,"3,014,792","222,029,307","1,997",-0.61
其他類指數          ,"75,522,270","5,269,727,803","49,233",1.53
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
