分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"24,222,608","1,041,798,339","12,549",2.75
食品類指數          ,"22,346,983","1,270,711,358","12,691",18.11
塑膠類指數          ,"84,214,006","4,257,042,355","35,658",7.57
紡織纖維類指數      ,"42,798,206","1,543,880,743","19,291",9.92
電機機械類指數      ,"74,343,345","4,563,619,880","33,381",5.75
電器電纜類指數      ,"70,761,729","1,901,656,400","27,691",2.41
化學生技醫療類指數  ,"112,663,065","8,769,052,887","71,406",1.77
化學類指數          ,"70,924,560","4,788,982,595","40,648",2.77
生技醫療類指數      ,"41,738,505","3,980,070,292","30,758",0.61
玻璃陶瓷類指數      ,"10,183,771","210,311,152","4,402",1.31
造紙類指數          ,"6,475,927","187,849,732","4,151",4.3
鋼鐵類指數          ,"503,568,474","20,739,238,787","216,981",6.82
橡膠類指數          ,"28,332,139","1,067,488,206","13,954",3.59
汽車類指數          ,"12,997,441","1,207,096,106","10,239",4.15
電子類指數          ,"1,603,862,770","198,826,727,406","885,741",9.12
半導體類指數        ,"584,292,934","119,470,003,579","363,779",3.51
電腦及週邊設備類指數,"203,153,992","14,020,197,567","101,292",1.36
光電類指數          ,"330,980,520","12,893,908,650","129,453",0.68
通信網路類指數      ,"104,561,497","6,594,213,149","62,882",1.74
電子零組件類指數    ,"255,352,629","36,516,241,894","161,821",3.55
電子通路類指數      ,"47,460,350","2,392,849,311","25,238",3.69
資訊服務類指數      ,"5,782,548","272,205,970","5,160",2.21
其他電子類指數      ,"72,278,300","6,667,107,286","36,116",1.83
建材營造類指數      ,"47,620,096","1,437,375,716","23,176",4.96
航運業類指數        ,"1,033,288,351","74,360,437,207","363,990",8.45
觀光事業類指數      ,"22,345,629","1,683,826,073","15,387",0.5
金融保險類指數      ,"803,097,521","17,321,667,157","193,590",19.7
貿易百貨類指數      ,"37,402,964","2,876,838,481","20,046",5.43
油電燃氣類指數      ,"6,488,581","594,357,683","4,380",2.65
其他類指數          ,"74,792,315","5,227,271,120","47,726",7.21
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
