分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"30,630,474","1,299,486,269","18,105",0.19
食品類指數          ,"15,975,435","799,823,844","11,794",-6.22
塑膠類指數          ,"120,330,039","4,333,587,518","54,440",-2.81
紡織纖維類指數      ,"57,602,635","1,830,293,969","26,126",-7.04
電機機械類指數      ,"70,932,558","3,212,713,436","31,372",-1.24
電器電纜類指數      ,"30,640,398","696,141,918","13,105",-1.0
化學生技醫療類指數  ,"136,057,110","6,132,949,445","76,581",-0.44
化學類指數          ,"82,370,986","3,231,383,414","41,028",-0.82
生技醫療類指數      ,"53,686,124","2,901,566,031","35,553",-0.07
玻璃陶瓷類指數      ,"14,546,580","337,042,556","6,557",-0.86
造紙類指數          ,"29,970,544","838,076,931","14,825",-6.18
鋼鐵類指數          ,"132,155,867","4,875,961,786","65,113",-1.94
橡膠類指數          ,"39,580,256","2,777,813,264","26,265",-1.92
汽車類指數          ,"65,605,668","4,045,403,146","37,987",-2.81
電子類指數          ,"2,079,497,836","192,333,784,450","1,150,188",0.24
半導體類指數        ,"727,482,408","100,343,372,925","449,775",-0.17
電腦及週邊設備類指數,"189,413,091","12,463,445,981","105,003",0.35
光電類指數          ,"556,127,431","23,305,344,499","226,540",-0.1
通信網路類指數      ,"214,171,178","13,825,427,838","116,153",-0.58
電子零組件類指數    ,"268,033,544","33,537,461,862","181,038",1.72
電子通路類指數      ,"36,915,258","1,528,720,003","19,926",-0.37
資訊服務類指數      ,"2,628,297","107,851,527","1,762",0.07
其他電子類指數      ,"84,726,629","7,222,159,815","49,991",-0.16
建材營造類指數      ,"71,911,112","1,584,967,449","30,420",-2.41
航運業類指數        ,"1,371,539,719","62,032,360,998","374,946",-0.65
觀光事業類指數      ,"5,622,699","470,953,854","6,128",-1.9
金融保險類指數      ,"536,647,667","11,760,338,456","157,657",-14.76
貿易百貨類指數      ,"25,340,960","1,986,063,571","17,277",0.56
油電燃氣類指數      ,"3,766,307","322,715,774","2,379",0.24
其他類指數          ,"74,878,163","4,376,559,901","51,314",-2.14
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
