分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"66,673,981","2,021,484,153","22,696",-0.39
食品類指數          ,"24,607,425","1,761,751,579","17,902",-3.17
塑膠類指數          ,"48,792,067","1,281,064,682","27,346",0.16
紡織纖維類指數      ,"51,914,943","2,170,412,945","21,882",2.65
電機機械類指數      ,"75,305,777","9,780,969,654","64,032",-0.21
電器電纜類指數      ,"19,352,333","547,740,758","11,269",-0.72
化學生技醫療類指數  ,"123,800,084","7,294,859,927","75,821",-0.72
化學類指數          ,"100,418,987","3,492,046,330","52,597",-2.11
生技醫療類指數      ,"23,381,097","3,802,813,597","23,224",-0.08
玻璃陶瓷類指數      ,"125,144,133","2,009,662,471","38,928",1.08
造紙類指數          ,"10,189,182","462,405,399","7,604",-0.08
鋼鐵類指數          ,"80,361,094","6,424,578,145","50,072",0.31
橡膠類指數          ,"18,023,926","762,992,286","10,138",-1.76
汽車類指數          ,"26,315,812","1,878,860,091","19,596",-0.43
電子類指數          ,"1,623,033,259","209,244,102,042","1,006,281",4.0
半導體類指數        ,"498,914,633","81,085,971,786","278,258",1.51
電腦及週邊設備類指數,"293,539,817","38,502,689,659","184,089",2.82
光電類指數          ,"194,100,950","11,105,732,551","98,135",-0.08
通信網路類指數      ,"103,271,141","10,684,471,187","62,074",0.96
電子零組件類指數    ,"343,502,350","47,500,186,755","247,023",1.21
電子通路類指數      ,"70,446,033","4,417,426,286","47,113",-0.63
資訊服務類指數      ,"10,167,207","697,925,927","8,755",-1.05
其他電子類指數      ,"109,091,128","15,249,697,891","80,834",0.1
建材營造類指數      ,"69,966,324","3,002,923,138","44,039",-4.48
航運業類指數        ,"265,888,898","24,095,998,343","133,902",-3.94
觀光餐旅類指數      ,"4,441,861","619,875,615","9,776",-0.77
金融保險類指數      ,"924,016,260","31,577,179,366","285,428",-9.85
貿易百貨類指數      ,"11,445,556","586,383,772","7,634",-1.02
油電燃氣類指數      ,"3,306,213","131,694,274","3,304",-0.04
其他類指數          ,"89,459,744","4,960,846,997","51,880",-0.72
綠能環保類指數      ,"6,126,981","792,019,478","7,215",-0.71
數位雲端類指數      ,"3,803,008","392,426,004","6,343",-0.28
運動休閒類指數      ,"21,292,014","2,007,850,954","14,470",0.07
居家生活類指數      ,"3,052,211","504,608,903","3,000",0.36
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
