分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"48,184,131","1,915,405,558","23,874",-3.2
食品類指數          ,"21,980,707","983,797,537","14,899",-18.75
塑膠類指數          ,"68,090,437","2,800,293,722","28,436",-2.09
紡織纖維類指數      ,"35,445,365","1,109,357,932","18,193",-5.99
電機機械類指數      ,"83,652,468","7,957,681,560","50,369",-5.02
電器電纜類指數      ,"96,786,849","3,361,222,559","41,471",-3.83
化學生技醫療類指數  ,"123,131,667","10,162,058,615","84,518",-3.5
化學類指數          ,"58,659,263","4,003,560,414","42,632",-5.05
生技醫療類指數      ,"64,472,404","6,158,498,201","41,886",-1.46
玻璃陶瓷類指數      ,"14,018,009","270,020,362","4,511",-1.58
造紙類指數          ,"9,637,943","229,387,700","5,779",-6.47
鋼鐵類指數          ,"167,381,528","5,961,589,274","83,169",-6.28
橡膠類指數          ,"15,148,254","466,991,154","7,884",-4.53
汽車類指數          ,"127,221,031","4,866,747,936","63,151",-5.25
電子類指數          ,"1,599,642,982","127,651,751,053","908,386",-10.1
半導體類指數        ,"492,018,631","70,106,821,332","385,709",-3.25
電腦及週邊設備類指數,"218,097,434","10,846,940,429","112,769",-2.39
光電類指數          ,"386,869,515","8,852,471,966","117,183",-1.34
通信網路類指數      ,"84,637,335","5,662,919,938","51,931",-0.38
電子零組件類指數    ,"245,979,227","20,975,428,664","155,147",-5.89
電子通路類指數      ,"70,222,068","4,053,451,875","32,275",-8.52
資訊服務類指數      ,"2,811,886","148,534,538","2,643",-1.39
其他電子類指數      ,"99,006,886","7,005,182,311","50,729",-1.1
建材營造類指數      ,"70,926,047","2,125,499,964","32,109",-8.14
航運業類指數        ,"825,692,916","57,716,796,024","335,217",-16.67
觀光事業類指數      ,"10,321,950","756,022,914","8,840",-3.37
金融保險類指數      ,"641,739,002","14,566,616,080","200,112",-24.17
貿易百貨類指數      ,"21,769,602","1,405,037,828","14,246",-2.45
油電燃氣類指數      ,"7,274,041","598,600,897","3,644",-1.87
其他類指數          ,"63,975,260","4,771,443,446","45,733",-5.35
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
