分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"41,004,312","1,015,153,311","18,936",-0.64
食品類指數          ,"18,173,147","1,142,020,904","16,613",10.85
塑膠類指數          ,"177,239,583","6,310,517,526","78,043",2.53
紡織纖維類指數      ,"67,444,578","2,335,398,371","28,970",5.21
電機機械類指數      ,"190,536,711","21,293,808,423","142,493",1.42
電器電纜類指數      ,"76,853,860","2,332,496,375","46,186",-0.45
化學生技醫療類指數  ,"185,907,752","12,483,905,857","122,045",1.51
化學類指數          ,"145,538,155","6,409,347,205","76,065",1.59
生技醫療類指數      ,"40,369,597","6,074,558,652","45,980",0.89
玻璃陶瓷類指數      ,"253,079,784","8,105,777,191","80,524",6.66
造紙類指數          ,"6,621,960","101,896,083","3,904",1.21
鋼鐵類指數          ,"136,152,332","3,913,797,578","59,962",2.59
橡膠類指數          ,"13,990,856","429,718,581","7,704",0.01
汽車類指數          ,"45,612,716","4,756,771,699","50,968",0.21
電子類指數          ,"2,613,612,307","328,007,683,453","1,917,406",7.23
半導體類指數        ,"398,249,995","78,645,366,721","320,279",1.81
電腦及週邊設備類指數,"519,600,596","59,125,877,538","406,768",-0.41
光電類指數          ,"271,283,626","14,911,808,074","159,365",0.24
通信網路類指數      ,"131,248,288","19,597,275,149","101,195",1.39
電子零組件類指數    ,"857,111,460","93,075,127,584","584,828",3.83
電子通路類指數      ,"33,854,764","2,094,565,582","32,632",-1.02
資訊服務類指數      ,"7,753,154","517,970,986","9,356",-1.08
其他電子類指數      ,"394,510,424","60,039,691,819","302,983",5.15
建材營造類指數      ,"64,971,813","2,606,926,472","51,857",1.77
航運業類指數        ,"154,137,445","10,841,919,015","101,108",-0.06
觀光餐旅類指數      ,"3,051,085","377,436,568","4,354",0.19
金融保險類指數      ,"349,746,863","9,959,669,497","138,838",-13.06
貿易百貨類指數      ,"11,458,351","585,238,102","8,219",-1.65
油電燃氣類指數      ,"11,249,623","480,031,625","7,947",0.71
其他類指數          ,"65,287,213","3,536,058,777","46,951",-1.52
綠能環保類指數      ,"25,523,141","2,556,718,332","23,513",-0.41
數位雲端類指數      ,"2,311,144","316,555,727","4,853",-0.39
運動休閒類指數      ,"27,388,108","1,687,763,988","21,526",-0.19
居家生活類指數      ,"4,056,241","559,382,196","4,005",-4.54
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
