分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"50,330,083","1,907,948,998","24,746",-3.27
食品類指數          ,"54,628,574","2,755,318,931","32,243",-60.02
塑膠類指數          ,"205,507,197","7,259,628,032","80,533",-6.7
紡織纖維類指數      ,"91,471,754","2,616,473,433","38,785",-11.22
電機機械類指數      ,"94,060,141","5,512,482,178","47,745",-4.87
電器電纜類指數      ,"55,292,003","934,377,422","17,937",-2.37
化學生技醫療類指數  ,"115,777,316","4,906,750,524","59,565",-2.16
化學類指數          ,"61,170,024","1,635,366,271","24,315",-2.85
生技醫療類指數      ,"54,607,292","3,271,384,253","35,250",-1.04
玻璃陶瓷類指數      ,"23,411,418","368,822,801","7,904",-2.07
造紙類指數          ,"33,576,431","739,841,815","13,250",-12.65
鋼鐵類指數          ,"195,430,770","4,464,161,040","74,964",-4.25
橡膠類指數          ,"33,499,224","1,344,954,921","18,454",-7.51
汽車類指數          ,"63,301,981","4,068,145,828","38,552",-14.09
電子類指數          ,"4,502,241,487","318,016,280,161","1,927,442",4.98
半導體類指數        ,"1,716,111,567","179,317,510,616","792,842",8.43
電腦及週邊設備類指數,"371,278,136","22,110,499,796","166,149",-3.6
光電類指數          ,"1,204,485,232","34,281,550,379","359,470",-1.46
通信網路類指數      ,"201,850,283","9,667,583,508","97,712",-2.23
電子零組件類指數    ,"606,409,194","45,295,396,023","327,539",-3.38
電子通路類指數      ,"62,352,776","2,198,692,502","32,132",-2.27
資訊服務類指數      ,"22,663,347","807,726,619","13,197",-1.98
其他電子類指數      ,"317,090,952","24,337,320,718","138,401",-1.31
建材營造類指數      ,"93,085,374","1,897,985,701","39,002",-9.76
航運業類指數        ,"929,895,761","24,496,796,859","242,364",-3.43
觀光事業類指數      ,"8,702,338","822,954,873","7,534",-3.05
金融保險類指數      ,"658,625,690","12,735,137,945","223,709",-27.99
貿易百貨類指數      ,"33,215,815","1,778,352,588","14,484",-1.14
油電燃氣類指數      ,"12,599,028","886,823,628","7,137",-4.98
其他類指數          ,"121,924,803","7,849,951,740","67,685",-5.33
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
