分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"22,161,906","984,354,115","13,085",1.23
食品類指數          ,"15,945,577","731,508,310","11,792",-6.61
塑膠類指數          ,"56,397,948","2,431,296,494","27,393",-1.11
紡織纖維類指數      ,"29,272,498","1,760,134,878","16,329",-6.38
電機機械類指數      ,"173,870,117","9,231,652,986","86,560",0.1
電器電纜類指數      ,"83,039,792","2,196,518,235","37,259",0.04
化學生技醫療類指數  ,"393,704,096","25,868,381,362","211,148",0.81
化學類指數          ,"358,490,668","22,807,164,148","189,351",0.92
生技醫療類指數      ,"35,213,428","3,061,217,214","21,797",0.5
玻璃陶瓷類指數      ,"10,906,962","231,364,985","4,854",-0.63
造紙類指數          ,"5,962,336","158,289,493","4,381",-0.73
鋼鐵類指數          ,"271,148,592","13,006,270,579","132,378",0.62
橡膠類指數          ,"26,818,843","1,267,564,399","16,380",-5.79
汽車類指數          ,"37,412,758","3,280,449,461","22,987",-0.1
電子類指數          ,"1,549,093,819","141,450,457,147","973,225",-0.28
半導體類指數        ,"610,558,911","79,108,335,761","427,839",-0.53
電腦及週邊設備類指數,"162,084,129","11,965,325,716","93,643",-0.67
光電類指數          ,"215,478,485","8,470,026,546","102,495",-0.12
通信網路類指數      ,"102,382,452","6,658,460,265","64,890",1.14
電子零組件類指數    ,"261,868,867","23,176,470,708","175,564",0.0
電子通路類指數      ,"41,465,864","1,894,948,225","27,846",0.87
資訊服務類指數      ,"4,408,213","243,542,261","4,009",1.51
其他電子類指數      ,"150,846,898","9,933,347,665","76,939",0.51
建材營造類指數      ,"54,716,234","1,570,536,949","26,946",-1.62
航運業類指數        ,"428,444,330","28,766,248,437","184,109",-5.06
觀光事業類指數      ,"11,159,658","923,943,446","9,767",-0.7
金融保險類指數      ,"620,160,225","12,746,500,352","178,477",-4.42
貿易百貨類指數      ,"31,713,546","2,433,030,948","36,360",2.25
油電燃氣類指數      ,"4,214,899","268,734,839","3,488",-0.94
其他類指數          ,"85,561,422","4,619,334,781","57,196",-2.02
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
