分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"41,234,244","1,564,349,790","19,913",1.56
食品類指數          ,"22,466,436","1,449,335,713","19,472",12.44
塑膠類指數          ,"86,421,350","2,996,013,020","42,593",-1.05
紡織纖維類指數      ,"32,096,703","1,522,877,126","19,821",2.33
電機機械類指數      ,"271,453,944","33,200,138,376","202,147",-2.45
電器電纜類指數      ,"89,686,746","3,887,545,320","53,594",-0.87
化學生技醫療類指數  ,"63,060,758","8,981,863,774","73,796",-0.42
化學類指數          ,"32,290,702","3,208,610,261","23,610",1.38
生技醫療類指數      ,"30,770,056","5,773,253,513","50,186",-0.84
玻璃陶瓷類指數      ,"36,000,401","719,404,587","12,676",-0.12
造紙類指數          ,"9,752,867","243,297,937","6,115",-0.06
鋼鐵類指數          ,"73,970,303","6,086,923,295","45,391",-0.36
橡膠類指數          ,"16,689,414","758,470,692","10,788",-0.55
汽車類指數          ,"76,189,606","6,666,942,878","63,885",1.4
電子類指數          ,"2,828,994,487","432,727,810,412","2,020,042",34.18
半導體類指數        ,"719,077,405","182,342,735,472","626,320",21.68
電腦及週邊設備類指數,"624,570,202","98,357,690,712","415,220",9.08
光電類指數          ,"388,199,148","21,363,892,546","210,330",-0.38
通信網路類指數      ,"222,147,561","12,688,252,942","129,147",-0.43
電子零組件類指數    ,"393,322,117","53,328,097,126","303,760",2.09
電子通路類指數      ,"146,192,313","9,241,312,113","97,991",0.5
資訊服務類指數      ,"22,237,334","1,711,461,412","18,045",4.85
其他電子類指數      ,"313,248,407","53,694,368,089","219,229",2.85
建材營造類指數      ,"137,006,631","5,946,199,314","94,878",3.17
航運業類指數        ,"515,858,404","32,730,136,535","245,139",1.34
觀光餐旅類指數      ,"7,805,646","900,447,782","9,095",-0.15
金融保險類指數      ,"635,728,018","16,632,388,180","202,062",10.0
貿易百貨類指數      ,"24,127,435","1,107,478,940","15,376",0.55
油電燃氣類指數      ,"9,310,162","541,799,877","9,154",0.4
其他類指數          ,"71,246,456","5,875,436,409","58,759",0.47
綠能環保類指數      ,"15,032,128","1,587,606,823","13,488",-1.28
數位雲端類指數      ,"2,638,389","771,775,519","5,500",-1.41
運動休閒類指數      ,"23,402,958","1,828,722,921","18,336",-0.67
居家生活類指數      ,"5,946,808","310,460,352","4,207",-0.46
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
