分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"27,227,179","996,368,606","11,803",0.06
食品類指數          ,"23,307,814","1,550,253,994","12,956",9.19
塑膠類指數          ,"106,154,510","2,882,131,630","42,587",0.03
紡織纖維類指數      ,"52,047,755","3,006,910,951","21,287",3.34
電機機械類指數      ,"201,210,599","25,184,761,403","148,293",-1.71
電器電纜類指數      ,"25,993,579","982,944,663","12,569",-0.01
化學生技醫療類指數  ,"281,236,283","17,370,086,452","151,975",1.17
化學類指數          ,"258,810,413","9,913,270,020","130,200",1.96
生技醫療類指數      ,"22,425,870","7,456,816,432","21,775",0.47
玻璃陶瓷類指數      ,"11,221,484","164,818,462","4,565",-0.01
造紙類指數          ,"6,500,652","175,578,447","4,027",-0.14
鋼鐵類指數          ,"139,548,298","9,290,739,951","59,969",0.56
橡膠類指數          ,"32,079,161","1,257,456,786","14,334",-1.32
汽車類指數          ,"64,418,148","4,639,812,737","52,055",2.29
電子類指數          ,"2,299,927,587","306,522,954,767","1,353,904",9.3
半導體類指數        ,"515,117,992","134,856,120,768","312,579",6.82
電腦及週邊設備類指數,"462,131,932","46,570,401,641","238,952",0.24
光電類指數          ,"424,966,371","20,789,952,307","220,691",-0.09
通信網路類指數      ,"210,718,728","18,371,987,733","113,016",0.9
電子零組件類指數    ,"320,374,297","42,474,280,161","236,176",-1.16
電子通路類指數      ,"96,037,425","6,956,544,487","57,417",0.62
資訊服務類指數      ,"5,586,543","554,939,664","3,940",-0.73
其他電子類指數      ,"264,994,299","35,948,728,006","171,133",0.99
建材營造類指數      ,"306,386,187","14,768,075,797","188,044",-39.38
航運業類指數        ,"179,502,910","10,154,553,530","77,728",0.11
觀光餐旅類指數      ,"3,618,559","378,508,498","23,144",-0.24
金融保險類指數      ,"1,196,910,897","29,687,485,306","204,425",8.63
貿易百貨類指數      ,"29,946,352","1,935,620,928","18,789",-0.73
油電燃氣類指數      ,"8,223,372","407,055,893","4,445",0.13
其他類指數          ,"81,570,619","6,369,561,208","63,485",-1.35
綠能環保類指數      ,"19,428,231","2,214,494,304","13,326",1.2
數位雲端類指數      ,"1,538,230","278,389,870","4,663",0.33
運動休閒類指數      ,"32,508,075","3,385,330,352","30,170",2.08
居家生活類指數      ,"28,832,103","2,005,404,447","19,230",-0.79
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
