分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"45,232,181","2,159,526,301","17,784",0.16
食品類指數          ,"20,690,691","948,645,210","13,516",-14.16
塑膠類指數          ,"143,361,375","5,370,824,577","57,054",-1.1
紡織纖維類指數      ,"96,807,352","3,238,217,671","40,568",-6.66
電機機械類指數      ,"52,870,724","3,269,731,581","30,235",3.34
電器電纜類指數      ,"60,112,974","1,661,210,345","25,241",0.37
化學生技醫療類指數  ,"130,948,640","7,492,656,595","63,084",0.41
化學類指數          ,"87,100,277","3,820,328,330","36,294",0.63
生技醫療類指數      ,"43,848,363","3,672,328,265","26,790",0.16
玻璃陶瓷類指數      ,"81,307,713","3,100,207,413","34,643",2.64
造紙類指數          ,"96,092,934","3,195,895,922","46,713",-14.78
鋼鐵類指數          ,"797,362,994","38,265,142,498","330,673",2.43
橡膠類指數          ,"23,488,586","1,424,965,796","12,534",-1.14
汽車類指數          ,"27,251,697","1,910,065,844","17,880",1.65
電子類指數          ,"3,134,508,918","242,539,647,533","1,516,871",11.19
半導體類指數        ,"1,349,612,458","139,524,683,408","669,196",7.29
電腦及週邊設備類指數,"242,814,683","13,647,269,726","122,998",0.44
光電類指數          ,"687,467,300","24,855,780,382","259,127",0.07
通信網路類指數      ,"113,473,616","7,510,681,565","59,474",-0.26
電子零組件類指數    ,"554,136,590","45,990,105,067","304,260",2.45
電子通路類指數      ,"61,532,755","2,702,718,969","32,631",1.1
資訊服務類指數      ,"4,716,285","258,269,344","3,150",-0.44
其他電子類指數      ,"120,755,231","8,050,139,072","66,035",0.94
建材營造類指數      ,"61,639,233","1,666,193,357","23,878",1.3
航運業類指數        ,"1,200,687,467","192,715,219,942","633,356",-0.31
觀光事業類指數      ,"16,650,768","1,463,921,652","14,607",-3.04
金融保險類指數      ,"743,613,197","20,194,060,249","190,762",14.59
貿易百貨類指數      ,"56,691,573","3,201,073,339","31,224",-8.27
油電燃氣類指數      ,"4,203,769","346,324,564","2,799",-3.61
其他類指數          ,"149,071,146","9,110,730,645","73,180",2.5
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
