分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"25,709,966","915,150,911","13,906",-0.9
食品類指數          ,"17,566,655","1,126,143,532","14,544",12.01
塑膠類指數          ,"101,004,973","2,768,612,642","53,083",-1.32
紡織纖維類指數      ,"41,819,004","2,765,469,581","25,160",7.24
電機機械類指數      ,"122,020,628","13,341,181,682","88,953",-1.65
電器電纜類指數      ,"41,152,878","1,680,472,413","24,729",0.18
化學生技醫療類指數  ,"68,106,744","11,268,529,768","88,146",-0.77
化學類指數          ,"28,181,794","2,361,294,597","21,315",0.19
生技醫療類指數      ,"39,924,950","8,907,235,171","66,831",-0.8
玻璃陶瓷類指數      ,"27,363,323","538,970,132","8,678",0.97
造紙類指數          ,"10,152,696","240,942,366","5,437",-1.17
鋼鐵類指數          ,"71,453,423","3,790,176,161","41,095",0.44
橡膠類指數          ,"76,597,542","4,147,125,416","40,603",-8.77
汽車類指數          ,"50,510,837","3,690,680,422","37,647",-1.53
電子類指數          ,"2,126,737,428","302,092,857,661","1,479,354",29.67
半導體類指數        ,"412,187,735","126,074,643,894","395,775",21.74
電腦及週邊設備類指數,"366,734,540","52,610,502,239","259,995",0.72
光電類指數          ,"274,066,934","16,173,460,354","140,785",0.07
通信網路類指數      ,"130,162,333","14,996,536,691","84,373",0.63
電子零組件類指數    ,"405,775,582","46,750,606,727","277,908",0.07
電子通路類指數      ,"76,819,675","5,202,116,394","55,742",1.15
資訊服務類指數      ,"34,635,013","1,413,501,952","20,578",-0.33
其他電子類指數      ,"426,355,616","38,871,489,410","244,198",1.24
建材營造類指數      ,"180,914,128","8,172,117,107","107,015",-0.03
航運業類指數        ,"890,257,701","64,898,015,112","411,927",6.75
觀光餐旅類指數      ,"8,551,927","871,271,877","8,480",0.11
金融保險類指數      ,"846,625,313","19,883,751,867","222,098",24.67
貿易百貨類指數      ,"22,493,256","1,021,507,930","15,591",0.91
油電燃氣類指數      ,"5,812,794","345,535,319","4,979",-0.85
其他類指數          ,"53,156,582","4,080,287,928","41,573",-2.16
綠能環保類指數      ,"10,595,653","1,076,592,131","14,429",0.14
數位雲端類指數      ,"3,512,728","505,467,196","4,334",-0.45
運動休閒類指數      ,"13,086,121","1,204,375,527","13,488",-0.59
居家生活類指數      ,"7,898,717","525,896,316","4,516",0.62
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
