分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"26,799,282","1,075,030,989","11,965",1.07
食品類指數          ,"20,905,738","1,136,519,530","11,773",12.14
塑膠類指數          ,"107,154,824","4,641,580,275","45,704",0.11
紡織纖維類指數      ,"74,511,104","1,669,203,556","23,729",2.47
電機機械類指數      ,"82,064,491","5,786,933,913","42,676",1.8
電器電纜類指數      ,"27,316,496","585,354,497","11,777",0.2
化學生技醫療類指數  ,"80,565,672","4,254,795,000","43,410",0.79
化學類指數          ,"41,523,181","1,161,687,264","16,431",0.85
生技醫療類指數      ,"39,042,491","3,093,107,736","26,979",0.51
玻璃陶瓷類指數      ,"12,820,126","222,726,602","4,521",0.9
造紙類指數          ,"31,126,526","737,997,961","13,363",-1.39
鋼鐵類指數          ,"85,059,970","2,325,529,641","35,864",-0.29
橡膠類指數          ,"48,598,045","2,731,185,448","24,753",1.23
汽車類指數          ,"67,156,062","3,636,814,167","39,498",1.5
電子類指數          ,"3,695,962,754","246,394,720,496","1,565,075",4.72
半導體類指數        ,"944,022,885","107,470,606,470","489,559",-0.07
電腦及週邊設備類指數,"385,911,898","22,751,321,470","165,796",3.62
光電類指數          ,"1,320,131,217","37,005,792,307","376,401",0.94
通信網路類指數      ,"225,677,774","11,810,564,110","105,623",0.61
電子零組件類指數    ,"485,482,945","37,585,813,650","253,065",1.67
電子通路類指數      ,"56,809,371","2,276,316,016","29,895",0.79
資訊服務類指數      ,"7,382,150","326,374,612","4,630",0.96
其他電子類指數      ,"270,544,514","27,167,931,861","140,106",2.58
建材營造類指數      ,"101,299,172","2,113,562,873","38,996",-0.78
航運業類指數        ,"755,595,432","21,696,544,752","200,369",1.81
觀光事業類指數      ,"8,883,453","983,367,949","7,930",1.18
金融保險類指數      ,"402,833,856","8,580,233,028","108,655",-1.54
貿易百貨類指數      ,"20,399,779","930,597,007","9,332",-1.68
油電燃氣類指數      ,"5,069,043","441,895,194","3,540",0.01
其他類指數          ,"73,239,929","5,049,893,144","37,679",0.5
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
