分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"20,224,872","622,452,114","9,716",0.68
食品類指數          ,"21,476,124","1,498,510,242","16,962",2.76
塑膠類指數          ,"63,909,123","1,621,962,713","29,435",0.93
紡織纖維類指數      ,"23,045,326","1,310,332,588","16,887",4.4
電機機械類指數      ,"155,386,848","17,719,529,746","106,566",3.28
電器電纜類指數      ,"44,168,821","1,313,121,246","23,585",1.35
化學生技醫療類指數  ,"62,628,492","10,197,403,357","70,423",-0.43
化學類指數          ,"28,259,927","3,984,410,333","24,157",0.53
生技醫療類指數      ,"34,368,565","6,212,993,024","46,266",-0.51
玻璃陶瓷類指數      ,"71,681,558","1,217,995,950","20,724",-1.03
造紙類指數          ,"6,622,419","157,431,539","4,420",1.0
鋼鐵類指數          ,"54,334,721","2,881,941,914","29,930",0.3
橡膠類指數          ,"17,548,423","690,914,517","9,754",-1.54
汽車類指數          ,"18,114,871","1,559,667,764","15,924",1.61
電子類指數          ,"1,700,870,005","262,751,717,244","1,332,198",34.45
半導體類指數        ,"592,283,244","117,039,633,158","439,001",22.51
電腦及週邊設備類指數,"272,015,666","42,389,330,427","274,264",4.11
光電類指數          ,"295,016,953","16,531,275,294","158,653",0.37
通信網路類指數      ,"94,771,744","15,384,399,886","72,706",2.69
電子零組件類指數    ,"251,711,479","43,387,949,574","208,998",4.07
電子通路類指數      ,"45,765,651","3,233,775,450","34,030",-1.41
資訊服務類指數      ,"17,694,410","1,011,193,969","13,093",1.32
其他電子類指數      ,"131,610,858","23,774,159,486","131,453",0.81
建材營造類指數      ,"73,337,008","3,619,539,372","50,600",3.82
航運業類指數        ,"209,220,698","16,267,810,015","102,974",1.95
觀光餐旅類指數      ,"4,029,303","590,225,497","4,655",0.97
金融保險類指數      ,"959,297,206","34,385,112,616","259,855",-7.22
貿易百貨類指數      ,"9,531,955","452,930,203","6,186",2.57
油電燃氣類指數      ,"8,289,206","363,959,662","4,492",0.61
其他類指數          ,"42,761,228","3,036,722,097","35,604",1.08
綠能環保類指數      ,"9,940,670","1,443,355,778","13,171",-0.13
數位雲端類指數      ,"5,361,136","515,006,084","4,779",0.03
運動休閒類指數      ,"27,503,618","2,354,301,902","18,504",0.14
居家生活類指數      ,"2,840,456","279,662,638","2,295",0.19
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
