分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"11,627,583","410,424,355","6,740",-0.55
食品類指數          ,"7,788,218","517,360,014","8,427",-12.78
塑膠類指數          ,"52,020,365","1,562,181,002","34,073",-2.25
紡織纖維類指數      ,"27,162,263","1,317,109,241","15,981",-0.55
電機機械類指數      ,"75,546,183","9,937,941,743","71,531",-0.79
電器電纜類指數      ,"19,210,210","558,403,648","11,760",-0.2
化學生技醫療類指數  ,"46,005,285","6,971,013,834","44,862",-0.07
化學類指數          ,"31,340,990","2,745,018,559","22,856",0.26
生技醫療類指數      ,"14,664,295","4,225,995,275","22,006",-0.14
玻璃陶瓷類指數      ,"18,804,277","383,009,359","8,006",-1.41
造紙類指數          ,"4,259,071","94,768,158","2,884",-2.76
鋼鐵類指數          ,"32,063,481","1,210,601,658","25,684",-1.5
橡膠類指數          ,"9,077,591","332,565,730","5,775",-2.87
汽車類指數          ,"42,440,846","3,438,374,110","39,818",-2.44
電子類指數          ,"1,898,216,161","295,913,279,985","1,408,288",2.69
半導體類指數        ,"389,348,744","115,828,064,303","346,816",3.05
電腦及週邊設備類指數,"298,153,117","46,932,160,813","214,160",1.3
光電類指數          ,"194,724,880","12,368,463,653","111,806",-0.29
通信網路類指數      ,"168,277,545","23,282,945,073","117,548",-1.32
電子零組件類指數    ,"385,504,644","51,865,750,678","309,376",-1.19
電子通路類指數      ,"28,366,563","1,919,889,493","22,797",-0.63
資訊服務類指數      ,"47,127,870","4,167,245,126","27,630",16.4
其他電子類指數      ,"386,712,798","39,548,760,846","258,155",-1.44
建材營造類指數      ,"57,942,246","2,782,374,494","49,936",-6.78
航運業類指數        ,"181,521,918","10,683,525,254","102,305",-2.23
觀光餐旅類指數      ,"2,587,618","224,916,355","5,334",-0.48
金融保險類指數      ,"321,041,292","9,084,988,390","105,599",8.22
貿易百貨類指數      ,"20,421,089","581,911,156","11,110",-1.56
油電燃氣類指數      ,"8,511,345","338,109,757","7,930",-0.67
其他類指數          ,"32,643,364","2,425,359,283","32,435",-0.83
綠能環保類指數      ,"4,369,529","621,722,650","13,321",-0.72
數位雲端類指數      ,"2,887,931","379,815,882","4,255",-0.31
運動休閒類指數      ,"23,374,026","2,885,460,314","25,171",-0.22
居家生活類指數      ,"5,996,011","548,594,140","5,411",-1.65
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
