分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"71,738,782","3,291,619,936","30,702",1.23
食品類指數          ,"143,494,601","4,857,575,678","56,525",47.41
塑膠類指數          ,"488,932,657","13,031,212,804","144,934",-4.86
紡織纖維類指數      ,"429,357,777","9,938,924,763","128,220",11.58
電機機械類指數      ,"147,454,565","6,800,199,684","66,284",4.99
電器電纜類指數      ,"423,085,743","13,059,918,363","152,548",6.51
化學生技醫療類指數  ,"347,025,315","7,812,341,048","96,789",0.4
化學類指數          ,"310,119,507","5,949,406,505","75,281",1.76
生技醫療類指數      ,"36,905,808","1,862,934,543","21,508",-0.57
玻璃陶瓷類指數      ,"139,794,837","3,442,270,662","41,255",7.28
造紙類指數          ,"58,472,092","1,918,776,621","25,785",0.44
鋼鐵類指數          ,"643,338,481","27,227,642,528","251,953",-3.54
橡膠類指數          ,"94,702,097","6,558,553,939","45,741",-9.17
汽車類指數          ,"44,900,333","2,340,782,412","25,103",-0.13
電子類指數          ,"4,805,834,848","283,145,391,464","1,875,104",-2.59
半導體類指數        ,"1,272,646,697","132,148,250,600","630,774",-3.24
電腦及週邊設備類指數,"265,169,365","12,800,095,658","122,921",-0.09
光電類指數          ,"2,171,819,294","72,280,224,773","596,570",1.45
通信網路類指數      ,"245,362,419","10,794,713,186","109,521",0.15
電子零組件類指數    ,"548,681,015","40,873,938,526","273,093",1.98
電子通路類指數      ,"74,185,819","2,827,653,019","34,884",1.81
資訊服務類指數      ,"15,574,488","521,303,002","7,832",0.26
其他電子類指數      ,"212,395,751","10,899,212,700","99,509",-1.03
建材營造類指數      ,"140,534,651","2,805,819,535","50,174",-1.23
航運業類指數        ,"1,682,024,026","87,759,853,415","552,179",1.6
觀光事業類指數      ,"7,302,595","426,544,181","5,102",0.12
金融保險類指數      ,"665,503,356","13,921,707,735","168,587",-0.36
貿易百貨類指數      ,"117,211,645","3,014,598,593","40,752",-0.11
油電燃氣類指數      ,"5,517,051","459,117,376","3,509",0.01
其他類指數          ,"124,699,803","6,484,651,406","57,055",-0.33
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
