分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"46,598,467","1,678,698,463","18,958",-2.65
食品類指數          ,"25,514,761","1,569,779,691","21,733",-43.87
塑膠類指數          ,"96,750,459","2,372,166,846","44,543",-3.23
紡織纖維類指數      ,"42,797,322","2,404,399,371","25,628",-26.58
電機機械類指數      ,"249,653,011","21,036,320,717","177,214",-26.68
電器電纜類指數      ,"67,965,505","1,948,643,625","35,920",-5.77
化學生技醫療類指數  ,"70,990,688","10,070,650,588","88,029",-6.57
化學類指數          ,"36,824,624","3,553,224,571","37,209",-6.11
生技醫療類指數      ,"34,166,064","6,517,426,017","50,820",-4.11
玻璃陶瓷類指數      ,"23,971,567","419,323,537","10,855",-2.54
造紙類指數          ,"7,810,127","145,909,444","5,965",-6.12
鋼鐵類指數          ,"124,813,619","4,649,317,008","64,453",-3.78
橡膠類指數          ,"26,436,919","1,009,694,887","14,471",-3.29
汽車類指數          ,"47,712,831","3,519,249,562","41,135",-10.83
電子類指數          ,"1,902,508,858","265,074,668,203","1,601,176",-54.45
半導體類指數        ,"564,935,608","122,660,027,592","641,132",-27.19
電腦及週邊設備類指數,"326,052,365","40,174,214,679","253,581",-14.54
光電類指數          ,"304,588,371","13,384,936,351","144,086",-1.75
通信網路類指數      ,"122,606,812","12,909,938,312","79,614",-4.22
電子零組件類指數    ,"285,016,512","38,382,529,082","234,172",-12.58
電子通路類指數      ,"47,241,804","3,093,406,063","36,418",-10.34
資訊服務類指數      ,"28,553,242","2,141,351,449","24,015",-9.85
其他電子類指數      ,"223,514,144","32,328,264,675","188,158",-6.85
建材營造類指數      ,"206,892,147","6,445,341,865","101,015",-18.34
航運業類指數        ,"248,239,508","15,206,289,865","138,230",-6.09
觀光餐旅類指數      ,"6,215,302","591,561,609","13,155",-3.28
金融保險類指數      ,"752,537,192","21,557,782,618","241,877",-53.11
貿易百貨類指數      ,"23,810,328","1,331,587,967","18,583",-6.88
油電燃氣類指數      ,"8,550,395","316,704,998","5,935",-1.0
其他類指數          ,"50,791,689","3,515,457,255","43,309",-10.67
綠能環保類指數      ,"15,996,040","1,387,719,456","15,734",-4.52
數位雲端類指數      ,"3,269,612","595,557,780","7,008",-2.8
運動休閒類指數      ,"38,696,551","4,250,093,133","26,348",-2.99
居家生活類指數      ,"7,355,102","496,310,966","5,310",-2.69
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
