分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"35,204,190","1,277,550,037","11,739",1.99
食品類指數          ,"38,645,140","2,095,826,907","17,685",23.88
塑膠類指數          ,"154,746,999","6,383,484,611","51,146",5.35
紡織纖維類指數      ,"64,374,510","2,046,382,791","22,461",7.66
電機機械類指數      ,"266,817,689","12,208,407,718","102,008",7.28
電器電纜類指數      ,"56,522,732","1,111,900,809","20,257",0.81
化學生技醫療類指數  ,"76,464,689","3,722,179,440","36,751",0.83
化學類指數          ,"46,950,852","1,416,787,846","17,354",0.77
生技醫療類指數      ,"29,513,837","2,305,391,594","19,397",0.61
玻璃陶瓷類指數      ,"53,663,223","912,410,827","14,418",2.48
造紙類指數          ,"54,474,600","1,318,548,072","19,416",9.85
鋼鐵類指數          ,"297,525,452","7,364,619,611","97,173",2.38
橡膠類指數          ,"41,546,853","1,567,760,014","18,489",7.18
汽車類指數          ,"37,966,381","4,424,636,535","25,381",6.91
電子類指數          ,"2,845,748,272","221,385,865,995","1,237,867",13.24
半導體類指數        ,"894,994,151","114,318,901,332","451,981",7.33
電腦及週邊設備類指數,"213,960,921","12,267,241,941","97,633",1.88
光電類指數          ,"953,693,475","31,319,245,931","275,114",0.93
通信網路類指數      ,"103,947,068","6,624,600,104","53,361",0.59
電子零組件類指數    ,"465,249,991","39,160,473,457","253,956",1.02
電子通路類指數      ,"40,816,913","1,610,169,853","21,724",0.7
資訊服務類指數      ,"9,398,036","445,827,617","6,249",0.9
其他電子類指數      ,"163,687,717","15,639,405,760","77,849",2.58
建材營造類指數      ,"81,125,969","2,016,885,023","34,023",4.95
航運業類指數        ,"928,623,758","20,475,024,724","206,869",2.59
觀光事業類指數      ,"11,209,927","1,333,982,610","8,914",1.94
金融保險類指數      ,"522,145,083","10,563,853,859","120,226",15.16
貿易百貨類指數      ,"20,276,087","1,478,767,315","10,152",5.33
油電燃氣類指數      ,"10,531,776","975,462,192","5,421",3.65
其他類指數          ,"63,129,892","4,972,213,285","33,107",4.18
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
