分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"17,554,532","581,995,579","6,594",0.07
食品類指數          ,"15,752,794","1,084,403,410","15,994",-4.73
塑膠類指數          ,"159,556,559","5,068,036,065","66,705",2.14
紡織纖維類指數      ,"17,281,148","905,946,135","12,349",-2.88
電機機械類指數      ,"140,943,801","16,869,828,327","120,062",0.28
電器電纜類指數      ,"81,781,383","2,969,544,505","47,267",1.66
化學生技醫療類指數  ,"64,252,540","6,467,619,537","60,600",-0.01
化學類指數          ,"35,610,143","2,235,968,187","28,533",0.13
生技醫療類指數      ,"28,642,397","4,231,651,350","32,067",-0.04
玻璃陶瓷類指數      ,"63,166,512","1,435,527,523","21,701",0.2
造紙類指數          ,"8,941,047","125,757,605","4,544",5.24
鋼鐵類指數          ,"65,297,458","2,523,691,046","33,598",0.58
橡膠類指數          ,"10,570,046","363,780,027","6,795",0.19
汽車類指數          ,"28,948,778","3,011,558,535","33,545",-0.5
電子類指數          ,"1,882,208,088","262,986,257,136","1,459,484",-18.82
半導體類指數        ,"312,955,288","73,548,343,999","305,785",-14.33
電腦及週邊設備類指數,"458,573,492","61,139,734,280","347,440",0.0
光電類指數          ,"354,444,097","17,971,935,252","183,760",-0.16
通信網路類指數      ,"90,838,914","11,592,445,832","69,694",0.6
電子零組件類指數    ,"365,428,134","62,943,383,130","297,438",-1.62
電子通路類指數      ,"33,323,078","2,400,999,642","33,329",-0.39
資訊服務類指數      ,"33,213,160","1,660,778,301","24,545",-0.43
其他電子類指數      ,"233,431,925","31,728,636,700","197,493",0.75
建材營造類指數      ,"50,138,778","1,873,152,203","37,602",2.07
航運業類指數        ,"185,462,524","12,948,450,488","115,690",1.1
觀光餐旅類指數      ,"4,204,287","371,550,949","5,843",-0.27
金融保險類指數      ,"410,315,338","12,058,817,778","134,820",13.24
貿易百貨類指數      ,"7,368,359","400,664,406","5,774",-0.6
油電燃氣類指數      ,"9,538,601","384,061,387","5,680",0.68
其他類指數          ,"43,465,108","3,151,842,576","37,083",0.77
綠能環保類指數      ,"14,646,788","1,843,815,711","16,130",-0.23
數位雲端類指數      ,"1,547,371","433,152,108","3,992",-1.03
運動休閒類指數      ,"20,510,977","1,546,628,859","17,130",-0.35
居家生活類指數      ,"1,514,188","223,566,879","1,890",-0.32
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
