分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"32,246,199","1,175,112,643","22,008",-1.5
食品類指數          ,"19,713,474","952,801,303","14,778",-3.92
塑膠類指數          ,"34,613,086","1,475,628,145","20,307",-3.59
紡織纖維類指數      ,"44,483,684","1,566,100,031","24,277",-7.18
電機機械類指數      ,"242,477,263","14,706,015,136","140,592",-2.88
電器電纜類指數      ,"78,471,694","3,176,416,639","41,484",-1.62
化學生技醫療類指數  ,"157,519,991","11,237,998,682","84,313",-0.77
化學類指數          ,"80,309,695","4,732,529,083","30,234",-0.99
生技醫療類指數      ,"77,210,296","6,505,469,599","54,079",-0.41
玻璃陶瓷類指數      ,"8,749,221","171,455,446","4,437",-0.43
造紙類指數          ,"9,590,276","226,832,560","6,215",1.83
鋼鐵類指數          ,"60,131,666","2,162,010,146","35,444",-1.69
橡膠類指數          ,"9,531,454","311,139,278","5,613",-1.68
汽車類指數          ,"79,193,735","4,823,589,218","55,879",-2.22
電子類指數          ,"2,023,144,933","170,234,994,664","1,187,650",-0.96
半導體類指數        ,"516,183,732","78,313,482,611","328,794",0.74
電腦及週邊設備類指數,"263,492,331","17,183,998,079","154,546",-0.36
光電類指數          ,"396,719,847","14,845,284,240","187,411",-0.62
通信網路類指數      ,"158,514,209","11,097,095,500","98,067",-0.12
電子零組件類指數    ,"366,933,845","28,470,040,866","230,278",-1.0
電子通路類指數      ,"50,118,836","2,418,786,018","34,231",-2.7
資訊服務類指數      ,"54,669,850","2,837,580,997","36,422",-0.08
其他電子類指數      ,"216,512,283","15,068,726,353","117,901",-1.19
建材營造類指數      ,"38,600,777","956,628,139","20,977",-0.81
航運業類指數        ,"322,270,596","15,037,116,283","125,543",2.43
觀光事業類指數      ,"19,302,399","2,193,580,593","18,269",-0.53
金融保險類指數      ,"304,962,618","6,657,073,138","112,837",-9.86
貿易百貨類指數      ,"26,898,305","969,488,693","25,985",-0.63
油電燃氣類指數      ,"3,388,762","231,615,610","3,763",-1.38
其他類指數          ,"81,298,030","7,653,440,464","60,828",-1.07
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
