分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"23,820,796","799,580,872","11,417",0.35
食品類指數          ,"14,770,530","955,999,745","12,526",18.54
塑膠類指數          ,"90,374,590","2,539,820,305","41,697",-1.6
紡織纖維類指數      ,"58,153,601","2,161,078,674","30,090",-3.87
電機機械類指數      ,"142,252,211","22,684,966,576","114,966",-2.13
電器電纜類指數      ,"116,361,654","5,092,518,701","68,037",-0.39
化學生技醫療類指數  ,"61,200,560","8,488,160,814","56,001",-0.18
化學類指數          ,"34,707,010","1,843,278,774","22,665",-0.28
生技醫療類指數      ,"26,493,550","6,644,882,040","33,336",-0.07
玻璃陶瓷類指數      ,"15,690,917","305,386,549","8,610",-0.69
造紙類指數          ,"7,139,503","178,510,722","4,441",-1.0
鋼鐵類指數          ,"65,618,825","4,268,395,661","45,811",0.05
橡膠類指數          ,"35,201,593","1,654,483,356","17,789",-3.16
汽車類指數          ,"78,228,383","6,104,532,414","57,979",0.84
電子類指數          ,"2,014,856,660","287,698,093,986","1,412,202",23.44
半導體類指數        ,"463,055,550","115,576,516,160","378,236",14.39
電腦及週邊設備類指數,"349,902,375","50,535,312,229","244,985",0.97
光電類指數          ,"353,795,140","24,610,750,818","180,458",0.64
通信網路類指數      ,"155,269,947","9,614,327,500","88,280",0.48
電子零組件類指數    ,"361,076,748","44,923,730,371","269,738",2.45
電子通路類指數      ,"66,257,378","4,813,269,423","51,863",0.62
資訊服務類指數      ,"21,152,307","1,429,937,299","16,627",2.69
其他電子類指數      ,"244,347,215","36,194,250,186","182,015",4.58
建材營造類指數      ,"218,910,960","9,260,475,462","140,362",-8.72
航運業類指數        ,"674,649,591","50,314,451,626","346,235",-5.61
觀光餐旅類指數      ,"6,072,472","551,434,760","6,609",0.04
金融保險類指數      ,"657,517,853","15,459,332,713","192,643",-11.44
貿易百貨類指數      ,"26,685,482","1,017,363,099","17,304",-2.16
油電燃氣類指數      ,"5,748,364","327,963,654","6,952",-0.06
其他類指數          ,"67,412,797","4,588,326,089","47,191",-0.1
綠能環保類指數      ,"6,030,882","661,271,903","6,059",-0.13
數位雲端類指數      ,"5,462,515","917,108,725","6,540",-0.83
運動休閒類指數      ,"15,788,545","1,338,848,073","17,001",-0.7
居家生活類指數      ,"10,517,493","671,161,712","6,883",-1.18
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
