分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"20,596,968","934,418,628","10,973",-0.41
食品類指數          ,"22,755,429","1,037,355,734","14,581",5.32
塑膠類指數          ,"63,993,329","2,889,012,843","28,637",-0.02
紡織纖維類指數      ,"31,593,697","1,696,914,276","16,018",7.72
電機機械類指數      ,"163,885,198","10,986,971,900","74,632",2.61
電器電纜類指數      ,"36,777,090","962,940,447","17,915",0.0
化學生技醫療類指數  ,"319,611,284","22,323,935,246","174,664",-0.55
化學類指數          ,"292,191,837","19,651,257,348","154,718",-1.15
生技醫療類指數      ,"27,419,447","2,672,677,898","19,946",-0.02
玻璃陶瓷類指數      ,"12,640,078","293,725,353","5,825",0.71
造紙類指數          ,"6,071,094","168,594,777","4,683",0.51
鋼鐵類指數          ,"201,275,845","8,758,370,125","104,029",0.49
橡膠類指數          ,"23,580,132","1,174,257,402","15,145",0.09
汽車類指數          ,"21,302,633","1,777,454,845","15,186",1.82
電子類指數          ,"1,560,011,928","162,464,664,262","950,442",8.32
半導體類指數        ,"582,572,421","96,298,283,402","411,810",4.55
電腦及週邊設備類指數,"205,391,017","15,665,062,275","119,342",0.82
光電類指數          ,"258,744,281","9,619,880,987","114,917",0.21
通信網路類指數      ,"68,277,986","4,399,574,452","41,435",-0.07
電子零組件類指數    ,"271,763,346","26,455,525,755","167,661",2.85
電子通路類指數      ,"81,220,939","3,909,016,786","46,812",-0.86
資訊服務類指數      ,"3,501,928","174,516,408","3,046",0.42
其他電子類指數      ,"88,540,010","5,942,804,197","45,419",1.36
建材營造類指數      ,"83,078,875","2,142,179,590","38,356",3.56
航運業類指數        ,"402,826,617","26,416,108,754","151,605",1.84
觀光事業類指數      ,"29,681,036","2,245,950,461","20,542",0.55
金融保險類指數      ,"842,524,878","18,850,330,432","235,449",35.59
貿易百貨類指數      ,"33,447,132","2,293,129,709","21,495",4.43
油電燃氣類指數      ,"5,135,045","366,621,282","4,738",0.16
其他類指數          ,"100,091,948","5,332,835,282","62,481",2.81
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
