分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"26,181,053","1,048,546,513","8,759",-0.64
食品類指數          ,"16,230,638","857,430,381","11,510",12.27
塑膠類指數          ,"39,121,333","1,856,300,773","19,385",-0.42
紡織纖維類指數      ,"44,965,704","1,685,403,015","23,153",-6.82
電機機械類指數      ,"112,626,656","6,215,393,987","62,579",-2.81
電器電纜類指數      ,"36,513,224","1,121,450,088","16,639",-0.6
化學生技醫療類指數  ,"119,807,783","8,863,306,413","69,882",-0.67
化學類指數          ,"45,901,622","2,368,657,164","25,523",-1.39
生技醫療類指數      ,"73,906,161","6,494,649,249","44,359",-0.01
玻璃陶瓷類指數      ,"2,512,583","36,475,637","1,317",-0.16
造紙類指數          ,"3,479,719","78,757,669","2,353",-0.31
鋼鐵類指數          ,"167,430,266","4,815,380,127","56,777",-10.26
橡膠類指數          ,"12,737,252","455,769,367","7,689",0.83
汽車類指數          ,"55,884,479","2,368,947,351","32,877",-0.61
電子類指數          ,"1,364,229,237","113,838,307,635","831,004",-7.71
半導體類指數        ,"543,151,966","58,667,948,292","352,739",-4.07
電腦及週邊設備類指數,"183,725,662","10,999,732,216","101,997",-1.73
光電類指數          ,"212,129,627","8,687,887,940","103,487",-0.39
通信網路類指數      ,"191,667,185","11,635,065,400","98,587",-0.57
電子零組件類指數    ,"160,610,093","18,504,962,846","128,180",-2.52
電子通路類指數      ,"17,271,267","799,172,006","11,571",-0.56
資訊服務類指數      ,"1,300,629","58,059,675","1,263",-0.56
其他電子類指數      ,"54,372,808","4,485,479,260","33,180",-0.05
建材營造類指數      ,"19,626,098","558,639,781","10,251",0.5
航運業類指數        ,"226,204,354","13,484,590,881","112,682",-1.99
觀光事業類指數      ,"15,089,290","1,036,955,863","11,592",-0.46
金融保險類指數      ,"303,179,984","7,582,226,179","92,682",3.08
貿易百貨類指數      ,"25,622,621","1,885,610,389","21,610",-0.16
油電燃氣類指數      ,"1,978,174","148,261,472","1,952",-0.53
其他類指數          ,"79,974,233","7,449,350,318","61,735",1.39
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
