分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"7,566,598","251,718,249","4,468",0.4
食品類指數          ,"12,835,695","767,320,552","10,107",3.13
塑膠類指數          ,"30,254,497","1,135,362,896","18,025",-0.43
紡織纖維類指數      ,"14,381,702","1,223,468,544","9,665",0.15
電機機械類指數      ,"57,953,080","7,363,251,011","44,747",-0.32
電器電纜類指數      ,"26,961,169","890,003,897","16,236",-0.68
化學生技醫療類指數  ,"92,373,592","15,807,860,801","78,338",1.84
化學類指數          ,"47,552,881","6,660,774,525","34,264",0.88
生技醫療類指數      ,"44,820,711","9,147,086,276","44,074",1.58
玻璃陶瓷類指數      ,"4,553,362","77,753,194","2,038",0.49
造紙類指數          ,"3,848,352","104,139,921","2,848",1.09
鋼鐵類指數          ,"50,848,975","2,256,946,255","29,051",-0.15
橡膠類指數          ,"15,064,941","632,788,908","8,733",0.8
汽車類指數          ,"25,222,520","1,683,950,798","21,954",-1.29
電子類指數          ,"1,769,021,232","170,852,130,578","1,016,399",-2.69
半導體類指數        ,"544,668,322","83,753,594,919","345,632",-1.75
電腦及週邊設備類指數,"420,582,484","37,229,805,582","255,903",-0.72
光電類指數          ,"440,308,450","13,687,390,338","142,851",0.26
通信網路類指數      ,"83,374,938","5,954,668,819","54,901",-0.05
電子零組件類指數    ,"188,489,899","22,488,060,889","146,298",-0.98
電子通路類指數      ,"38,695,848","2,454,136,423","25,833",0.74
資訊服務類指數      ,"5,804,601","421,347,893","5,540",2.08
其他電子類指數      ,"47,096,690","4,863,125,715","39,441",0.13
建材營造類指數      ,"99,779,101","2,361,599,678","42,626",3.62
航運業類指數        ,"639,557,638","34,556,060,878","284,992",0.76
觀光餐旅類指數      ,"10,151,660","1,030,976,677","9,717",1.37
金融保險類指數      ,"171,284,087","4,540,380,452","64,950",0.46
貿易百貨類指數      ,"10,760,294","310,009,944","6,507",0.04
油電燃氣類指數      ,"1,525,065","100,437,637","1,674",-0.1
其他類指數          ,"47,951,279","2,679,970,598","36,312",-3.8
綠能環保類指數      ,"2,230,933","235,976,098","3,176",0.06
數位雲端類指數      ,"1,195,402","174,052,643","2,173",0.04
運動休閒類指數      ,"14,414,797","1,693,765,299","12,684",0.07
居家生活類指數      ,"6,042,656","227,804,646","3,664",-0.86
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
