分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"34,500,348","1,111,082,593","22,760",-1.51
食品類指數          ,"26,128,118","1,787,024,211","19,299",-5.8
塑膠類指數          ,"41,335,950","1,491,123,434","27,294",-0.89
紡織纖維類指數      ,"33,176,705","1,693,868,592","21,244",-8.81
電機機械類指數      ,"255,353,063","38,914,426,576","202,159",-0.62
電器電纜類指數      ,"86,127,036","2,967,816,644","48,758",-1.23
化學生技醫療類指數  ,"45,783,064","6,622,223,280","49,156",-0.2
化學類指數          ,"25,829,682","3,298,175,507","23,355",-1.33
生技醫療類指數      ,"19,953,382","3,324,047,773","25,801",0.25
玻璃陶瓷類指數      ,"10,932,322","253,944,049","5,830",-0.57
造紙類指數          ,"5,439,572","143,554,512","4,571",-1.33
鋼鐵類指數          ,"69,479,189","3,606,018,258","42,166",-0.16
橡膠類指數          ,"17,576,095","675,554,125","15,045",-4.76
汽車類指數          ,"66,194,260","5,655,076,900","49,704",-1.85
電子類指數          ,"2,420,863,895","329,884,189,813","1,689,166",-0.68
半導體類指數        ,"505,800,741","108,803,236,204","392,057",-2.14
電腦及週邊設備類指數,"664,288,172","88,951,387,735","415,067",2.26
光電類指數          ,"269,188,639","14,565,348,821","136,650",-0.08
通信網路類指數      ,"140,158,916","13,432,457,209","110,963",-0.61
電子零組件類指數    ,"399,375,094","57,917,869,871","332,462",2.34
電子通路類指數      ,"127,438,502","10,608,335,501","94,870",2.1
資訊服務類指數      ,"16,176,738","1,121,333,357","12,876",0.57
其他電子類指數      ,"298,437,093","34,484,221,115","194,221",0.54
建材營造類指數      ,"137,891,563","3,367,001,777","64,617",-1.32
航運業類指數        ,"260,227,599","19,294,174,826","139,356",3.73
觀光餐旅類指數      ,"6,197,674","640,418,190","9,246",0.48
金融保險類指數      ,"475,876,984","11,253,313,792","156,097",-3.03
貿易百貨類指數      ,"20,310,230","972,282,583","15,485",-1.94
油電燃氣類指數      ,"12,376,283","703,121,986","10,389",-1.02
其他類指數          ,"46,097,519","3,439,352,026","42,728",-1.75
綠能環保類指數      ,"9,235,178","991,493,020","9,899",-0.45
數位雲端類指數      ,"3,439,349","817,176,779","9,296",-1.39
運動休閒類指數      ,"29,694,358","3,451,436,129","25,785",-0.33
居家生活類指數      ,"4,441,455","376,446,971","3,866",-1.53
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
