分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"63,535,821","1,983,706,280","21,809",-1.53
食品類指數          ,"22,338,451","1,545,762,211","18,350",3.01
塑膠類指數          ,"68,269,916","1,690,583,719","31,480",3.14
紡織纖維類指數      ,"41,710,595","2,040,924,651","20,665",-8.43
電機機械類指數      ,"141,668,725","26,401,795,792","129,127",2.81
電器電纜類指數      ,"36,320,929","1,254,339,613","22,687",-0.01
化學生技醫療類指數  ,"42,057,365","4,264,122,966","41,717",-1.43
化學類指數          ,"29,097,408","2,033,145,846","21,114",-1.24
生技醫療類指數      ,"12,959,957","2,230,977,120","20,603",-0.91
玻璃陶瓷類指數      ,"21,236,064","352,486,620","6,768",0.9
造紙類指數          ,"4,640,870","98,159,544","3,296",-0.26
鋼鐵類指數          ,"39,654,253","1,975,671,710","22,339",0.13
橡膠類指數          ,"7,341,289","221,512,286","4,409",1.85
汽車類指數          ,"11,891,379","1,017,841,631","13,188",-0.78
電子類指數          ,"1,091,649,872","173,204,655,819","825,045",-10.98
半導體類指數        ,"275,845,336","70,074,322,486","212,825",-4.53
電腦及週邊設備類指數,"159,912,484","30,038,839,959","139,817",-4.35
光電類指數          ,"198,477,618","9,559,239,190","106,261",-0.33
通信網路類指數      ,"68,058,227","9,646,310,552","52,045",-1.42
電子零組件類指數    ,"256,113,826","34,053,635,228","195,834",-3.8
電子通路類指數      ,"23,321,412","1,675,007,515","21,207",-1.62
資訊服務類指數      ,"28,141,166","1,907,268,754","22,109",-1.44
其他電子類指數      ,"81,779,803","16,250,032,135","74,947",-1.22
建材營造類指數      ,"35,338,930","1,246,099,592","24,230",-2.98
航運業類指數        ,"154,647,037","8,863,428,827","82,493",2.04
觀光餐旅類指數      ,"13,982,717","2,568,999,936","14,998",2.6
金融保險類指數      ,"646,440,711","18,446,319,002","188,835",-1.55
貿易百貨類指數      ,"9,842,002","693,335,144","7,205",1.7
油電燃氣類指數      ,"6,872,958","256,154,816","3,766",0.54
其他類指數          ,"55,552,803","3,554,914,689","39,542",-0.5
綠能環保類指數      ,"32,329,445","3,740,355,589","34,955",0.93
數位雲端類指數      ,"3,124,553","1,566,819,563","6,165",-0.09
運動休閒類指數      ,"41,959,643","2,409,134,303","25,190",-1.88
居家生活類指數      ,"1,790,083","242,404,183","2,028",-0.55
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
