分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"31,978,337","1,111,420,304","10,607",0.84
食品類指數          ,"12,480,171","648,307,065","9,489",-4.7
塑膠類指數          ,"32,995,323","1,643,953,789","17,090",-2.4
紡織纖維類指數      ,"33,134,582","1,687,391,625","15,318",5.09
電機機械類指數      ,"89,706,972","8,906,100,189","51,377",1.44
電器電纜類指數      ,"43,042,358","1,593,380,860","19,212",-0.53
化學生技醫療類指數  ,"76,902,333","8,189,900,905","55,780",0.38
化學類指數          ,"22,590,087","1,433,935,349","16,096",-0.33
生技醫療類指數      ,"54,312,246","6,755,965,556","39,684",0.62
玻璃陶瓷類指數      ,"10,266,220","182,209,022","4,275",-0.35
造紙類指數          ,"2,930,742","61,013,864","2,040",0.66
鋼鐵類指數          ,"43,507,271","1,302,744,838","20,788",0.31
橡膠類指數          ,"9,288,029","310,810,657","5,182",0.78
汽車類指數          ,"44,620,758","2,403,849,850","29,285",5.18
電子類指數          ,"1,059,488,298","108,388,491,591","640,169",5.57
半導體類指數        ,"370,712,185","58,230,637,333","232,744",3.14
電腦及週邊設備類指數,"162,081,667","9,992,177,681","91,589",-0.46
光電類指數          ,"135,648,056","8,351,952,202","74,753",0.5
通信網路類指數      ,"124,126,904","7,143,818,809","76,635",-0.5
電子零組件類指數    ,"193,985,771","19,024,917,759","127,011",2.51
電子通路類指數      ,"11,009,839","534,833,635","7,375",0.79
資訊服務類指數      ,"2,342,532","66,656,877","1,667",0.08
其他電子類指數      ,"59,581,344","5,043,497,295","28,395",0.64
建材營造類指數      ,"37,013,223","908,107,549","18,914",1.84
航運業類指數        ,"247,379,055","15,510,046,179","112,028",1.27
觀光事業類指數      ,"7,860,722","824,294,178","8,955",0.45
金融保險類指數      ,"324,686,779","6,826,744,406","93,639",10.93
貿易百貨類指數      ,"11,397,444","818,711,527","14,101",-0.34
油電燃氣類指數      ,"2,676,217","186,164,429","1,858",-0.36
其他類指數          ,"58,045,993","4,281,659,241","39,276",-0.26
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
