分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"38,443,862","1,416,292,059","25,931",-2.36
食品類指數          ,"28,738,026","1,569,947,009","22,465",-35.33
塑膠類指數          ,"64,762,707","3,205,518,378","45,118",-4.43
紡織纖維類指數      ,"39,491,110","3,085,478,844","25,697",-11.15
電機機械類指數      ,"166,143,886","11,112,277,415","90,177",-1.12
電器電纜類指數      ,"71,332,783","2,304,368,894","38,896",-0.3
化學生技醫療類指數  ,"115,307,775","14,683,270,045","82,507",-0.96
化學類指數          ,"32,151,133","6,223,808,033","23,120",-1.31
生技醫療類指數      ,"83,156,642","8,459,462,012","59,387",-0.47
玻璃陶瓷類指數      ,"24,865,943","432,908,703","10,616",-1.13
造紙類指數          ,"35,182,429","1,074,980,225","18,851",-6.47
鋼鐵類指數          ,"83,776,339","3,712,619,788","44,964",-1.83
橡膠類指數          ,"17,343,611","542,242,193","9,683",-0.2
汽車類指數          ,"54,420,387","4,345,220,643","39,389",-4.0
電子類指數          ,"2,569,408,624","238,836,927,330","1,487,734",-15.72
半導體類指數        ,"476,007,045","74,509,899,805","354,584",-9.11
電腦及週邊設備類指數,"674,398,266","70,282,444,430","383,143",-2.0
光電類指數          ,"606,640,724","27,969,796,999","223,604",0.36
通信網路類指數      ,"214,434,149","14,720,670,192","134,433",-0.51
電子零組件類指數    ,"373,576,173","33,763,129,304","250,520",-3.97
電子通路類指數      ,"36,485,770","1,692,149,191","22,129",-2.2
資訊服務類指數      ,"31,601,460","1,595,884,750","21,813",-2.55
其他電子類指數      ,"156,265,037","14,302,952,659","97,508",-2.3
建材營造類指數      ,"50,020,151","1,297,145,018","24,349",-1.0
航運業類指數        ,"359,643,004","18,064,174,836","164,036",-1.51
觀光餐旅類指數      ,"25,352,575","2,469,232,864","20,742",-1.73
金融保險類指數      ,"556,929,359","12,771,068,443","209,754",-28.15
貿易百貨類指數      ,"17,679,965","770,204,376","11,918",-2.93
油電燃氣類指數      ,"9,016,767","578,799,265","8,656",-2.86
其他類指數          ,"57,236,384","3,675,500,689","38,259",-7.66
綠能環保類指數      ,"6,700,093","791,448,631","6,767",-2.07
數位雲端類指數      ,"2,170,146","492,852,282","3,619",-0.29
運動休閒類指數      ,"29,884,120","3,912,987,891","27,453",-1.29
居家生活類指數      ,"1,484,347","204,528,444","1,647",-3.46
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
