分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"15,303,621","536,152,448","8,850",-0.93
食品類指數          ,"7,172,775","425,112,045","8,830",2.9
塑膠類指數          ,"56,512,706","1,491,811,724","31,804",0.21
紡織纖維類指數      ,"26,310,208","840,940,414","14,424",1.94
電機機械類指數      ,"129,136,430","22,691,857,625","112,705",-4.12
電器電纜類指數      ,"59,533,076","1,521,326,064","16,150",-0.76
化學生技醫療類指數  ,"45,557,785","4,494,171,240","49,499",-0.74
化學類指數          ,"17,541,259","1,472,788,133","15,413",-0.96
生技醫療類指數      ,"28,016,526","3,021,383,107","34,086",-0.39
玻璃陶瓷類指數      ,"16,576,755","275,414,864","8,100",-0.43
造紙類指數          ,"1,854,967","40,540,691","1,829",-1.23
鋼鐵類指數          ,"45,280,489","3,396,101,890","33,056",-1.32
橡膠類指數          ,"7,580,363","305,496,879","5,629",-2.39
汽車類指數          ,"45,361,931","5,231,399,171","40,276",-2.01
電子類指數          ,"1,478,933,671","203,861,005,345","1,117,007",3.89
半導體類指數        ,"279,712,874","78,848,724,234","255,325",2.92
電腦及週邊設備類指數,"141,280,289","17,342,346,766","123,983",0.01
光電類指數          ,"326,468,612","27,422,438,167","204,154",-0.33
通信網路類指數      ,"203,513,611","18,705,971,633","131,682",0.64
電子零組件類指數    ,"265,622,187","37,570,010,690","212,261",1.23
電子通路類指數      ,"24,577,011","1,549,841,511","19,124",-2.73
資訊服務類指數      ,"20,411,298","2,140,838,965","17,543",2.07
其他電子類指數      ,"217,347,789","20,280,833,379","152,935",-0.5
建材營造類指數      ,"59,064,777","3,168,823,020","46,983",-5.99
航運業類指數        ,"145,584,074","11,549,285,401","95,293",-2.43
觀光餐旅類指數      ,"2,234,316","211,348,470","4,192",-0.34
金融保險類指數      ,"235,744,668","6,637,914,244","83,338",2.96
貿易百貨類指數      ,"12,338,523","545,401,558","9,797",-2.25
油電燃氣類指數      ,"9,276,078","321,789,156","4,222",-0.07
其他類指數          ,"57,265,689","4,444,964,059","46,848",-0.87
綠能環保類指數      ,"3,695,036","424,645,836","4,997",-0.91
數位雲端類指數      ,"2,009,086","257,513,999","2,406",-0.23
運動休閒類指數      ,"11,174,686","1,133,672,756","10,613",0.4
居家生活類指數      ,"3,228,892","172,533,928","3,143",-0.49
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
