分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"67,323,402","2,822,069,852","28,023",2.88
食品類指數          ,"45,837,578","1,770,510,558","22,313",24.12
塑膠類指數          ,"335,191,032","9,888,877,382","104,927",2.95
紡織纖維類指數      ,"399,669,142","12,180,198,822","132,091",30.06
電機機械類指數      ,"116,746,523","7,884,918,407","43,559",3.78
電器電纜類指數      ,"398,626,765","12,830,841,671","139,438",4.23
化學生技醫療類指數  ,"135,795,799","4,539,278,285","56,052",0.84
化學類指數          ,"107,149,537","2,702,817,320","37,031",1.52
生技醫療類指數      ,"28,646,262","1,836,460,965","19,021",0.13
玻璃陶瓷類指數      ,"135,095,892","4,251,341,344","43,377",7.22
造紙類指數          ,"115,036,804","3,637,149,416","42,853",25.96
鋼鐵類指數          ,"1,647,508,128","73,123,265,679","605,828",15.59
橡膠類指數          ,"79,598,400","4,282,115,530","35,277",3.26
汽車類指數          ,"31,846,340","2,406,934,821","19,746",2.38
電子類指數          ,"2,666,599,069","198,570,157,730","1,219,955",-18.1
半導體類指數        ,"793,079,914","105,132,894,147","459,773",-10.01
電腦及週邊設備類指數,"246,424,255","16,337,395,644","120,497",-0.77
光電類指數          ,"1,083,709,690","33,630,510,260","327,678",-1.53
通信網路類指數      ,"86,529,294","4,743,119,812","45,953",-0.25
電子零組件類指數    ,"309,763,832","29,247,083,900","182,785",-4.2
電子通路類指數      ,"38,117,567","1,542,895,019","21,258",0.29
資訊服務類指數      ,"6,639,015","281,938,799","4,384",-0.75
其他電子類指數      ,"102,335,502","7,654,320,149","57,627",-3.0
建材營造類指數      ,"113,060,263","2,398,815,246","35,253",5.14
航運業類指數        ,"1,605,782,354","110,324,970,769","561,596",13.43
觀光事業類指數      ,"6,220,842","485,097,409","4,776",1.98
金融保險類指數      ,"1,151,753,954","28,427,697,756","266,359",48.75
貿易百貨類指數      ,"67,893,178","1,810,730,403","26,371",3.05
油電燃氣類指數      ,"6,687,520","540,539,590","4,366",3.05
其他類指數          ,"105,911,612","5,227,648,157","49,623",4.53
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
