分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"14,025,514","589,252,024","9,970",0.28
食品類指數          ,"32,868,159","1,576,113,568","23,457",-8.58
塑膠類指數          ,"44,852,641","2,371,829,292","24,769",0.62
紡織纖維類指數      ,"31,324,610","1,073,975,504","17,501",1.2
電機機械類指數      ,"49,909,738","3,594,624,478","31,403",-0.05
電器電纜類指數      ,"20,747,278","532,336,599","12,691",0.55
化學生技醫療類指數  ,"130,569,440","6,928,452,508","84,867",0.42
化學類指數          ,"112,264,659","5,032,725,666","66,856",-0.03
生技醫療類指數      ,"18,304,781","1,895,726,842","18,011",0.56
玻璃陶瓷類指數      ,"5,121,169","97,368,159","2,552",-0.11
造紙類指數          ,"4,373,769","127,060,945","3,912",-0.05
鋼鐵類指數          ,"78,925,764","3,202,088,945","41,591",1.02
橡膠類指數          ,"18,805,285","706,600,039","11,175",-0.65
汽車類指數          ,"14,918,755","1,048,849,763","11,795",-2.18
電子類指數          ,"1,547,058,681","138,331,767,934","915,666",-4.77
半導體類指數        ,"598,283,378","72,538,684,501","353,258",-4.23
電腦及週邊設備類指數,"156,733,427","9,994,776,016","88,335",0.09
光電類指數          ,"286,694,101","12,028,823,437","148,326",-0.03
通信網路類指數      ,"112,212,935","5,942,898,854","65,331",0.63
電子零組件類指數    ,"294,761,213","30,836,351,119","195,223",1.51
電子通路類指數      ,"38,990,302","2,290,198,876","28,716",0.27
資訊服務類指數      ,"1,789,765","94,334,023","1,742",-0.03
其他電子類指數      ,"57,593,560","4,605,701,108","34,735",-0.34
建材營造類指數      ,"34,172,829","874,391,168","20,889",0.92
航運業類指數        ,"1,990,855,076","108,202,856,283","638,505",11.73
觀光事業類指數      ,"71,013,419","5,495,975,324","54,292",0.76
金融保險類指數      ,"700,809,976","12,608,338,833","266,598",-4.43
貿易百貨類指數      ,"47,500,391","1,766,976,041","23,614",-1.45
油電燃氣類指數      ,"1,992,542","153,308,218","1,881",-1.22
其他類指數          ,"62,939,256","4,108,999,674","45,996",-0.81
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
