分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"15,646,616","554,656,423","9,536",0.87
食品類指數          ,"34,600,750","1,291,707,343","21,059",5.3
塑膠類指數          ,"40,850,205","1,566,275,732","22,583",-0.4
紡織纖維類指數      ,"41,756,465","3,560,478,895","26,236",3.63
電機機械類指數      ,"232,812,123","16,393,971,895","123,630",6.91
電器電纜類指數      ,"125,369,909","4,473,737,441","57,309",2.84
化學生技醫療類指數  ,"127,082,609","21,860,137,295","80,767",-0.97
化學類指數          ,"26,449,253","3,797,229,865","18,407",0.36
生技醫療類指數      ,"100,633,356","18,062,907,430","62,360",-1.36
玻璃陶瓷類指數      ,"9,334,399","182,794,039","4,299",-0.15
造紙類指數          ,"90,114,316","2,763,954,090","39,102",7.39
鋼鐵類指數          ,"60,623,565","3,548,651,543","29,975",1.5
橡膠類指數          ,"18,797,499","627,695,305","10,238",-2.31
汽車類指數          ,"65,720,429","4,810,391,121","46,459",1.28
電子類指數          ,"2,117,892,749","210,035,855,223","1,215,140",9.56
半導體類指數        ,"344,752,656","55,012,499,041","252,822",2.0
電腦及週邊設備類指數,"604,888,030","71,822,642,059","328,890",7.94
光電類指數          ,"267,009,423","8,859,497,224","110,390",0.2
通信網路類指數      ,"334,633,526","20,435,654,028","189,675",0.43
電子零組件類指數    ,"345,507,211","34,023,483,454","212,478",5.21
電子通路類指數      ,"23,165,229","1,183,240,221","14,802",0.47
資訊服務類指數      ,"47,664,768","2,526,997,996","28,899",3.16
其他電子類指數      ,"150,271,906","16,171,841,200","77,184",1.69
建材營造類指數      ,"39,005,545","1,021,164,132","19,966",2.99
航運業類指數        ,"638,516,015","38,347,757,951","277,319",5.65
觀光餐旅類指數      ,"24,202,845","2,387,242,143","18,602",-0.81
金融保險類指數      ,"216,627,507","4,608,295,258","82,812",8.3
貿易百貨類指數      ,"18,867,716","587,794,051","9,674",1.45
油電燃氣類指數      ,"4,702,760","282,200,102","4,351",0.23
其他類指數          ,"42,422,971","3,172,521,732","28,510",2.26
綠能環保類指數      ,"8,504,148","988,661,964","31,015",100.36
數位雲端類指數      ,"2,778,967","441,923,731","3,055",99.86
運動休閒類指數      ,"12,475,222","2,067,130,132","14,373",100.66
居家生活類指數      ,"1,181,841","93,910,907","1,096",101.05
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
