分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"27,229,894","901,780,732","13,460",-0.02
食品類指數          ,"19,421,010","1,030,175,670","16,376",9.14
塑膠類指數          ,"48,921,841","1,623,297,250","24,782",3.26
紡織纖維類指數      ,"25,249,686","1,410,799,444","14,659",2.96
電機機械類指數      ,"129,697,581","12,196,482,886","79,058",-0.35
電器電纜類指數      ,"53,246,588","1,588,284,594","25,459",1.18
化學生技醫療類指數  ,"33,694,304","7,960,046,177","33,625",0.23
化學類指數          ,"17,409,887","5,955,380,817","15,697",1.04
生技醫療類指數      ,"16,284,417","2,004,665,360","17,928",-0.25
玻璃陶瓷類指數      ,"89,697,291","1,921,612,830","32,071",-1.07
造紙類指數          ,"11,281,682","307,306,174","7,034",3.59
鋼鐵類指數          ,"59,370,288","2,539,745,327","34,540",1.91
橡膠類指數          ,"13,412,332","444,596,681","8,970",-0.25
汽車類指數          ,"124,221,981","9,997,326,279","86,936",2.9
電子類指數          ,"1,664,885,702","160,516,130,984","1,027,427",8.19
半導體類指數        ,"486,283,717","52,208,412,939","313,858",5.12
電腦及週邊設備類指數,"366,812,380","50,583,050,623","238,208",2.41
光電類指數          ,"195,522,725","6,110,304,943","88,354",-0.02
通信網路類指數      ,"138,414,640","8,629,992,365","80,756",0.62
電子零組件類指數    ,"374,299,223","35,098,693,197","233,545",0.89
電子通路類指數      ,"16,890,402","897,732,851","14,142",1.73
資訊服務類指數      ,"9,263,287","524,504,961","7,634",1.38
其他電子類指數      ,"77,399,328","6,463,439,105","50,930",-0.46
建材營造類指數      ,"44,048,792","1,204,814,964","23,412",2.55
航運業類指數        ,"162,795,147","7,810,737,976","80,332",1.53
觀光餐旅類指數      ,"6,509,526","696,176,428","7,815",-0.91
金融保險類指數      ,"168,799,152","3,759,707,283","81,859",6.36
貿易百貨類指數      ,"12,162,412","379,723,243","7,503",-0.03
油電燃氣類指數      ,"3,306,409","222,693,370","3,055",1.72
其他類指數          ,"51,709,091","2,383,031,067","35,823",2.87
綠能環保類指數      ,"2,760,668","228,334,657","3,574",0.47
數位雲端類指數      ,"2,033,743","306,828,647","2,457",1.46
運動休閒類指數      ,"8,616,583","1,197,356,436","9,416",0.84
居家生活類指數      ,"1,708,237","103,367,735","1,774",-0.04
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
