分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"56,252,829","2,014,098,354","31,573",-0.88
食品類指數          ,"14,895,130","819,105,095","13,686",-3.98
塑膠類指數          ,"41,894,648","1,247,663,476","20,448",-1.43
紡織纖維類指數      ,"18,339,207","1,100,363,255","11,123",3.22
電機機械類指數      ,"238,247,094","20,137,340,798","147,796",-3.58
電器電纜類指數      ,"52,426,026","1,760,521,697","26,268",-0.59
化學生技醫療類指數  ,"142,248,134","16,260,119,297","104,176",-0.05
化學類指數          ,"60,640,646","7,434,398,214","36,381",-0.45
生技醫療類指數      ,"81,607,488","8,825,721,083","67,795",0.17
玻璃陶瓷類指數      ,"18,374,722","378,094,063","8,074",0.54
造紙類指數          ,"89,605,510","2,428,056,304","43,541",-2.43
鋼鐵類指數          ,"48,885,673","2,596,021,882","28,010",-0.78
橡膠類指數          ,"7,359,608","217,814,557","4,086",-0.08
汽車類指數          ,"62,763,405","3,936,638,836","38,690",-2.69
電子類指數          ,"1,107,875,378","101,966,520,901","702,451",-4.13
半導體類指數        ,"255,105,278","47,173,440,630","196,819",-2.37
電腦及週邊設備類指數,"235,913,455","15,169,876,541","142,697",-0.79
光電類指數          ,"183,056,691","6,078,760,871","72,617",-0.3
通信網路類指數      ,"99,693,764","5,365,968,820","60,284",-0.16
電子零組件類指數    ,"217,994,634","19,008,721,846","142,433",-0.11
電子通路類指數      ,"13,883,111","643,100,367","9,379",0.55
資訊服務類指數      ,"37,249,642","2,428,065,157","27,147",-2.15
其他電子類指數      ,"64,978,803","6,098,586,669","51,075",-0.62
建材營造類指數      ,"35,699,506","932,403,107","19,229",-0.55
航運業類指數        ,"234,265,105","17,043,137,830","142,345",-3.18
觀光事業類指數      ,"9,880,622","1,586,750,761","9,477",-0.18
金融保險類指數      ,"246,637,059","5,410,622,496","106,549",-4.28
貿易百貨類指數      ,"34,166,277","1,311,409,017","17,549",-1.15
油電燃氣類指數      ,"3,381,597","171,149,988","2,513",-0.98
其他類指數          ,"76,132,642","9,260,576,604","56,973",-0.45
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
