分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"43,995,237","1,345,492,677","26,913",-2.14
食品類指數          ,"18,168,558","936,981,226","14,429",1.1
塑膠類指數          ,"29,710,961","1,454,115,660","15,320",0.45
紡織纖維類指數      ,"22,691,887","969,293,021","14,771",0.37
電機機械類指數      ,"46,413,154","3,420,795,486","28,783",-3.91
電器電纜類指數      ,"49,513,483","1,372,768,999","22,378",-1.32
化學生技醫療類指數  ,"77,504,009","6,985,646,028","54,065",-1.76
化學類指數          ,"18,616,273","927,917,759","11,896",-0.98
生技醫療類指數      ,"58,887,736","6,057,728,269","42,169",-1.59
玻璃陶瓷類指數      ,"12,818,778","201,076,928","4,495",0.49
造紙類指數          ,"3,393,494","69,842,970","2,306",-1.49
鋼鐵類指數          ,"84,098,747","2,761,605,057","44,843",-2.12
橡膠類指數          ,"7,218,848","215,838,302","4,469",-0.57
汽車類指數          ,"40,681,220","2,170,337,482","26,895",2.28
電子類指數          ,"1,196,000,740","125,840,330,275","807,444",-13.57
半導體類指數        ,"484,563,034","76,780,848,452","401,663",-9.69
電腦及週邊設備類指數,"141,779,003","8,024,557,938","92,103",-0.32
光電類指數          ,"197,977,314","6,389,178,758","77,394",-0.18
通信網路類指數      ,"95,918,255","6,779,316,446","54,197",1.79
電子零組件類指數    ,"190,860,661","20,671,487,286","138,623",-2.6
電子通路類指數      ,"14,665,026","707,514,013","10,654",-1.69
資訊服務類指數      ,"7,110,575","208,703,022","4,280",-0.11
其他電子類指數      ,"63,126,872","6,278,724,360","28,530",-0.26
建材營造類指數      ,"28,782,663","755,189,215","15,551",0.45
航運業類指數        ,"171,459,537","9,767,687,866","79,328",-0.9
觀光事業類指數      ,"6,682,738","491,445,409","6,640",-0.71
金融保險類指數      ,"378,957,950","7,650,809,883","116,051",8.42
貿易百貨類指數      ,"13,263,873","1,412,178,186","9,969",-1.29
油電燃氣類指數      ,"4,321,622","310,334,347","2,926",1.42
其他類指數          ,"85,429,303","7,982,667,913","62,658",-8.01
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
