分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"24,455,279","866,344,550","11,833",0.52
食品類指數          ,"14,803,866","775,766,536","13,425",7.97
塑膠類指數          ,"37,439,897","1,287,790,979","21,258",0.89
紡織纖維類指數      ,"22,490,190","1,388,795,047","13,944",3.39
電機機械類指數      ,"176,146,727","10,956,827,253","99,584",2.7
電器電纜類指數      ,"37,393,233","1,446,912,797","20,567",0.17
化學生技醫療類指數  ,"70,156,282","9,806,447,379","57,649",0.83
化學類指數          ,"33,037,379","5,869,982,630","24,511",1.3
生技醫療類指數      ,"37,118,903","3,936,464,749","33,138",0.32
玻璃陶瓷類指數      ,"4,647,877","89,326,361","2,418",0.01
造紙類指數          ,"7,999,508","210,655,727","4,462",0.4
鋼鐵類指數          ,"46,198,144","1,624,597,139","28,385",0.09
橡膠類指數          ,"10,837,292","348,923,726","5,658",2.09
汽車類指數          ,"99,865,906","4,372,264,675","62,340",4.36
電子類指數          ,"1,620,411,740","165,597,700,235","1,031,838",14.42
半導體類指數        ,"392,370,696","80,763,161,416","316,671",9.03
電腦及週邊設備類指數,"332,491,984","24,899,363,214","187,498",3.06
光電類指數          ,"225,099,040","8,509,270,452","107,900",0.17
通信網路類指數      ,"91,446,066","6,033,288,878","58,417",1.05
電子零組件類指數    ,"348,922,816","30,568,435,980","223,341",1.44
電子通路類指數      ,"17,666,800","841,868,015","13,921",0.87
資訊服務類指數      ,"81,660,656","4,274,713,810","49,008",0.91
其他電子類指數      ,"130,753,682","9,707,598,470","75,082",0.23
建材營造類指數      ,"40,742,152","1,116,995,257","23,473",1.51
航運業類指數        ,"146,296,351","8,071,505,492","70,332",1.17
觀光事業類指數      ,"24,295,819","4,191,578,075","24,847",2.59
金融保險類指數      ,"314,557,851","6,696,961,864","114,201",21.82
貿易百貨類指數      ,"12,866,166","1,956,115,680","12,694",4.96
油電燃氣類指數      ,"8,724,263","412,153,180","6,744",1.24
其他類指數          ,"81,376,018","10,077,045,742","62,563",6.12
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
