分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"28,424,493","828,474,867","15,301",-1.93
食品類指數          ,"19,001,119","1,339,208,907","18,837",-22.55
塑膠類指數          ,"196,223,548","5,369,749,717","78,849",-0.17
紡織纖維類指數      ,"17,806,647","1,279,945,683","12,441",-0.83
電機機械類指數      ,"103,377,223","17,425,139,965","106,206",0.04
電器電纜類指數      ,"27,266,948","761,246,267","17,938",-1.09
化學生技醫療類指數  ,"81,756,464","7,459,374,854","65,421",0.49
化學類指數          ,"47,258,555","2,505,842,826","31,900",0.22
生技醫療類指數      ,"34,497,909","4,953,532,028","33,521",0.37
玻璃陶瓷類指數      ,"173,087,138","3,390,857,324","39,582",3.99
造紙類指數          ,"7,297,842","103,961,224","3,787",0.93
鋼鐵類指數          ,"77,552,449","2,364,597,856","35,610",-1.32
橡膠類指數          ,"15,804,293","577,184,595","9,839",1.81
汽車類指數          ,"26,064,507","1,935,774,257","23,760",-1.76
電子類指數          ,"1,748,741,251","241,226,905,078","1,223,022",5.38
半導體類指數        ,"326,272,968","62,006,779,995","218,674",0.32
電腦及週邊設備類指數,"399,789,947","42,350,230,221","261,961",2.55
光電類指數          ,"168,922,504","9,504,804,659","91,835",0.31
通信網路類指數      ,"93,998,139","16,121,985,197","70,051",0.08
電子零組件類指數    ,"457,442,337","67,068,834,031","357,494",1.67
電子通路類指數      ,"32,110,914","2,220,666,394","24,547",-4.42
資訊服務類指數      ,"9,475,300","622,443,337","8,357",-1.05
其他電子類指數      ,"260,729,142","41,331,161,244","190,103",5.81
建材營造類指數      ,"42,030,793","1,629,330,228","29,177",-2.3
航運業類指數        ,"174,823,200","10,203,754,577","109,642",2.19
觀光餐旅類指數      ,"3,007,425","407,472,581","4,535",-0.86
金融保險類指數      ,"840,708,539","18,165,760,594","199,240",-12.15
貿易百貨類指數      ,"7,032,716","433,557,665","8,017",-1.66
油電燃氣類指數      ,"13,011,578","528,166,543","6,904",0.29
其他類指數          ,"82,511,942","5,526,652,025","55,043",0.27
綠能環保類指數      ,"9,430,377","1,020,784,591","10,218",0.64
數位雲端類指數      ,"2,688,577","1,163,203,076","5,660",0.81
運動休閒類指數      ,"28,712,451","2,349,476,271","22,695",0.01
居家生活類指數      ,"2,884,715","366,454,221","3,298",1.15
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
