分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"11,773,713","339,562,463","6,299",-0.1
食品類指數          ,"22,406,192","1,573,417,502","17,696",-1.84
塑膠類指數          ,"81,361,785","2,522,719,866","39,782",-0.38
紡織纖維類指數      ,"20,078,161","946,974,366","13,112",-0.28
電機機械類指數      ,"196,875,527","22,880,875,212","147,638",4.64
電器電纜類指數      ,"116,451,667","4,490,444,952","70,176",0.99
化學生技醫療類指數  ,"73,823,512","7,524,777,002","72,360",0.76
化學類指數          ,"39,469,430","3,454,660,119","35,501",-1.86
生技醫療類指數      ,"34,354,082","4,070,116,883","36,859",1.1
玻璃陶瓷類指數      ,"60,325,470","1,392,556,762","20,573",-0.15
造紙類指數          ,"6,421,941","96,191,339","3,649",-0.13
鋼鐵類指數          ,"60,491,629","2,401,503,669","32,902",-0.43
橡膠類指數          ,"9,560,225","296,362,859","6,539",-1.35
汽車類指數          ,"27,571,199","2,874,751,021","34,876",1.55
電子類指數          ,"2,058,918,680","346,115,944,188","1,647,581",44.45
半導體類指數        ,"464,406,006","132,410,400,984","390,700",28.59
電腦及週邊設備類指數,"409,310,875","54,030,614,024","308,200",2.28
光電類指數          ,"270,931,931","16,205,168,479","153,282",0.09
通信網路類指數      ,"98,514,259","15,501,428,244","78,906",2.43
電子零組件類指數    ,"478,385,732","74,850,315,507","446,068",3.67
電子通路類指數      ,"36,849,312","2,878,640,720","33,150",-3.2
資訊服務類指數      ,"21,869,592","1,457,432,301","18,149",1.91
其他電子類指數      ,"278,650,973","48,781,943,929","219,126",7.29
建材營造類指數      ,"53,523,479","1,616,495,125","39,392",-0.12
航運業類指數        ,"145,018,818","10,781,030,870","103,531",-0.91
觀光餐旅類指數      ,"3,828,067","487,268,454","6,686",-0.12
金融保險類指數      ,"508,727,393","14,725,864,531","212,242",-13.91
貿易百貨類指數      ,"7,755,687","469,153,604","5,361",0.92
油電燃氣類指數      ,"5,739,948","232,950,887","4,587",0.37
其他類指數          ,"35,761,434","2,624,900,245","32,397",-0.46
綠能環保類指數      ,"14,082,574","2,325,700,642","31,284",1.1
數位雲端類指數      ,"1,513,060","370,288,874","2,875",0.08
運動休閒類指數      ,"14,982,842","1,353,687,015","14,094",-0.68
居家生活類指數      ,"3,260,282","782,168,066","3,174",5.37
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
