分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"24,194,489","848,405,941","16,011",-1.71
食品類指數          ,"12,590,283","796,903,689","9,277",7.24
塑膠類指數          ,"84,787,340","2,470,598,092","49,178",-2.58
紡織纖維類指數      ,"23,041,129","1,189,466,642","15,815",-3.65
電機機械類指數      ,"193,041,799","21,104,494,210","149,282",-1.93
電器電纜類指數      ,"19,157,491","801,459,149","15,666",-1.93
化學生技醫療類指數  ,"70,296,254","9,505,680,827","68,353",-0.95
化學類指數          ,"55,737,393","6,513,152,942","41,605",0.24
生技醫療類指數      ,"14,558,861","2,992,527,885","26,748",-0.96
玻璃陶瓷類指數      ,"5,140,269","85,289,898","2,992",-0.39
造紙類指數          ,"4,921,743","123,203,972","3,486",-1.71
鋼鐵類指數          ,"45,825,795","3,350,610,534","29,886",-1.48
橡膠類指數          ,"8,352,864","331,970,013","5,445",-1.73
汽車類指數          ,"46,641,019","3,476,572,201","39,682",-2.6
電子類指數          ,"1,529,034,664","191,570,572,047","1,152,384",-7.51
半導體類指數        ,"259,606,950","62,959,917,734","247,683",-5.18
電腦及週邊設備類指數,"229,081,370","28,383,829,271","162,195",-0.12
光電類指數          ,"294,698,438","16,258,167,863","160,124",-0.48
通信網路類指數      ,"179,872,425","12,435,083,737","121,514",-0.66
電子零組件類指數    ,"320,560,042","42,257,535,654","275,189",-1.13
電子通路類指數      ,"45,291,403","3,179,873,288","40,846",-2.13
資訊服務類指數      ,"3,459,492","225,022,618","3,606",-1.04
其他電子類指數      ,"196,464,544","25,871,141,882","141,227",0.99
建材營造類指數      ,"103,194,230","5,381,755,251","70,278",-7.83
航運業類指數        ,"166,942,558","9,178,532,232","57,522",0.0
觀光餐旅類指數      ,"3,319,121","315,404,295","4,275",0.11
金融保險類指數      ,"587,894,519","13,219,197,681","160,109",-15.32
貿易百貨類指數      ,"16,284,367","724,489,910","11,508",-2.32
油電燃氣類指數      ,"7,385,944","392,576,617","4,784",-0.36
其他類指數          ,"33,070,932","3,070,529,668","33,179",-2.35
綠能環保類指數      ,"9,282,933","1,363,499,800","13,791",-2.31
數位雲端類指數      ,"833,998","197,354,294","1,830",-0.56
運動休閒類指數      ,"15,460,441","2,490,635,949","23,889",0.55
居家生活類指數      ,"10,262,925","621,505,375","7,572",-0.65
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
