分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"23,679,977","1,020,932,446","11,202",0.26
食品類指數          ,"12,215,013","636,421,861","13,215",-13.32
塑膠類指數          ,"80,138,309","2,369,793,821","33,403",-3.0
紡織纖維類指數      ,"36,537,313","1,535,711,142","17,229",-7.35
電機機械類指數      ,"75,202,398","3,167,177,728","32,090",-4.86
電器電纜類指數      ,"19,239,344","490,422,775","9,366",-1.46
化學生技醫療類指數  ,"108,351,279","4,900,547,105","54,376",-0.38
化學類指數          ,"73,326,662","2,724,732,603","33,063",-0.13
生技醫療類指數      ,"35,024,617","2,175,814,502","21,313",-0.4
玻璃陶瓷類指數      ,"21,412,529","642,919,484","10,468",-3.83
造紙類指數          ,"17,813,824","529,255,106","9,533",-6.81
鋼鐵類指數          ,"452,162,714","17,614,374,444","173,071",3.36
橡膠類指數          ,"13,716,979","704,408,042","8,282",-2.04
汽車類指數          ,"16,191,885","868,157,936","10,632",-2.81
電子類指數          ,"2,969,357,181","250,712,267,078","1,413,188",2.57
半導體類指數        ,"1,628,457,786","182,318,054,160","851,252",3.31
電腦及週邊設備類指數,"161,756,602","8,199,244,561","78,908",-0.48
光電類指數          ,"759,016,125","21,683,640,885","236,900",-0.73
通信網路類指數      ,"48,371,952","3,596,986,305","26,822",-0.25
電子零組件類指數    ,"278,839,965","29,124,821,223","166,365",0.0
電子通路類指數      ,"35,830,034","1,612,291,065","17,960",-1.15
資訊服務類指數      ,"2,939,311","132,712,557","2,227",-0.84
其他電子類指數      ,"54,145,406","4,044,516,322","32,754",-1.26
建材營造類指數      ,"55,080,751","1,163,615,088","24,400",-3.3
航運業類指數        ,"642,500,626","61,989,483,842","313,627",-12.54
觀光事業類指數      ,"4,348,432","389,687,538","4,632",-2.61
金融保險類指數      ,"459,722,975","12,127,768,750","132,445",-0.34
貿易百貨類指數      ,"32,483,453","2,390,934,653","17,355",4.2
油電燃氣類指數      ,"1,670,131","128,717,238","1,558",-1.34
其他類指數          ,"68,612,326","5,004,583,004","40,377",-0.43
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
