分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"18,624,398","498,101,697","8,915",0.46
食品類指數          ,"15,122,987","993,841,272","11,675",15.34
塑膠類指數          ,"247,760,199","7,491,313,518","103,422",-6.61
紡織纖維類指數      ,"17,646,326","753,607,506","11,691",-0.2
電機機械類指數      ,"261,618,493","21,703,375,737","173,552",-2.09
電器電纜類指數      ,"38,021,105","1,131,028,005","20,778",0.51
化學生技醫療類指數  ,"64,050,558","7,385,469,411","59,086",1.18
化學類指數          ,"37,567,285","2,893,643,672","31,211",0.59
生技醫療類指數      ,"26,483,273","4,491,825,739","27,875",0.85
玻璃陶瓷類指數      ,"106,065,952","2,583,372,099","37,846",-1.71
造紙類指數          ,"9,685,014","127,497,053","4,335",-0.98
鋼鐵類指數          ,"95,573,150","3,510,490,686","43,160",-0.05
橡膠類指數          ,"7,441,945","195,224,546","4,349",1.12
汽車類指數          ,"30,727,606","2,451,302,084","30,421",3.07
電子類指數          ,"1,541,413,255","227,041,796,529","1,244,992",-6.66
半導體類指數        ,"334,912,896","76,667,315,212","283,975",-4.15
電腦及週邊設備類指數,"273,925,952","39,178,724,940","229,779",-2.39
光電類指數          ,"248,312,553","15,403,845,189","143,898",0.42
通信網路類指數      ,"88,742,283","10,163,534,517","67,098",0.92
電子零組件類指數    ,"347,461,277","52,332,164,875","288,014",-1.18
電子通路類指數      ,"23,208,081","1,385,007,762","21,015",0.47
資訊服務類指數      ,"18,454,573","966,249,016","13,649",2.23
其他電子類指數      ,"206,395,640","30,944,955,018","197,564",-0.87
建材營造類指數      ,"58,266,200","2,255,182,790","35,890",6.45
航運業類指數        ,"125,543,236","7,942,024,595","84,821",-0.33
觀光餐旅類指數      ,"4,528,709","686,469,071","6,520",0.86
金融保險類指數      ,"464,158,425","13,372,702,647","149,044",33.97
貿易百貨類指數      ,"8,944,362","456,894,572","5,975",2.12
油電燃氣類指數      ,"24,016,346","944,361,678","11,537",-3.47
其他類指數          ,"55,979,929","3,783,673,097","41,432",2.52
綠能環保類指數      ,"15,713,434","1,977,465,067","21,596",-0.6
數位雲端類指數      ,"1,624,312","366,351,427","4,359",-0.56
運動休閒類指數      ,"16,031,313","1,438,053,842","14,247",0.5
居家生活類指數      ,"2,088,322","253,421,353","2,720",2.51
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
