分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"26,892,623","681,748,324","14,267",-1.17
食品類指數          ,"10,856,589","615,282,573","11,219",-8.63
塑膠類指數          ,"124,956,057","4,355,111,091","57,083",-0.85
紡織纖維類指數      ,"29,514,858","980,018,119","17,724",-4.05
電機機械類指數      ,"172,290,711","22,679,187,802","226,111",-12.12
電器電纜類指數      ,"41,024,803","1,282,365,490","25,385",-1.78
化學生技醫療類指數  ,"138,769,935","16,938,092,908","147,830",1.35
化學類指數          ,"93,656,231","9,389,517,062","75,578",2.67
生技醫療類指數      ,"45,113,704","7,548,575,846","72,252",0.5
玻璃陶瓷類指數      ,"40,913,962","1,146,150,646","22,711",-7.19
造紙類指數          ,"5,289,602","87,929,211","3,349",-1.04
鋼鐵類指數          ,"72,845,715","2,865,561,286","37,860",-1.52
橡膠類指數          ,"9,983,897","281,999,265","7,106",-0.94
汽車類指數          ,"52,352,835","5,378,508,616","55,395",-1.64
電子類指數          ,"2,567,660,921","387,916,328,029","2,215,615",-11.49
半導體類指數        ,"539,292,887","100,972,274,150","431,036",1.88
電腦及週邊設備類指數,"361,632,403","56,950,689,463","353,381",-8.37
光電類指數          ,"310,661,381","18,190,450,082","190,267",-0.81
通信網路類指數      ,"313,816,846","38,935,804,566","216,199",-2.54
電子零組件類指數    ,"711,079,177","115,549,572,493","710,144",-12.9
電子通路類指數      ,"54,918,136","2,999,984,253","43,205",-5.92
資訊服務類指數      ,"11,248,492","731,988,357","10,735",-2.91
其他電子類指數      ,"265,011,599","53,585,564,665","260,648",-5.15
建材營造類指數      ,"52,518,819","1,923,972,576","39,166",-2.75
航運業類指數        ,"235,597,210","16,860,075,566","161,804",-1.64
觀光餐旅類指數      ,"4,410,674","587,664,144","5,916",0.14
金融保險類指數      ,"339,044,432","9,179,251,173","105,263",19.9
貿易百貨類指數      ,"8,838,493","336,983,718","7,521",-2.3
油電燃氣類指數      ,"8,536,277","343,501,224","5,098",-0.37
其他類指數          ,"49,025,791","4,435,704,405","41,481",-2.97
綠能環保類指數      ,"25,360,570","3,333,850,911","30,000",-1.52
數位雲端類指數      ,"3,820,472","410,233,753","6,812",-0.74
運動休閒類指數      ,"19,209,622","1,404,562,620","16,523",-1.44
居家生活類指數      ,"2,787,344","322,355,505","3,087",1.05
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
