分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"15,885,886","586,630,938","9,064",0.15
食品類指數          ,"14,153,663","1,067,818,866","10,446",20.28
塑膠類指數          ,"51,686,339","1,502,710,285","26,274",0.64
紡織纖維類指數      ,"20,095,786","1,032,242,174","13,259",-1.04
電機機械類指數      ,"310,526,316","24,159,936,492","191,059",-10.39
電器電纜類指數      ,"19,961,666","700,135,346","12,693",-1.11
化學生技醫療類指數  ,"110,839,930","7,257,746,416","73,678",-0.15
化學類指數          ,"98,077,123","4,131,800,487","55,123",-1.44
生技醫療類指數      ,"12,762,807","3,125,945,929","18,555",0.31
玻璃陶瓷類指數      ,"53,872,569","999,412,812","17,945",-0.56
造紙類指數          ,"5,247,640","107,539,476","2,751",-0.89
鋼鐵類指數          ,"39,637,173","2,544,378,060","29,555",-1.14
橡膠類指數          ,"11,820,421","459,422,212","7,020",-1.01
汽車類指數          ,"61,356,147","4,489,734,829","47,107",-2.65
電子類指數          ,"1,960,263,261","268,952,741,031","1,540,579",-8.83
半導體類指數        ,"451,425,886","105,312,964,463","378,107",-2.13
電腦及週邊設備類指數,"337,746,738","46,104,480,123","313,454",-5.55
光電類指數          ,"327,599,833","19,074,183,981","189,547",-0.63
通信網路類指數      ,"137,112,345","15,501,839,380","93,605",-0.2
電子零組件類指數    ,"299,222,429","37,055,714,940","239,516",-3.26
電子通路類指數      ,"49,573,049","3,540,799,665","49,752",-2.92
資訊服務類指數      ,"37,513,921","3,045,078,457","27,332",4.99
其他電子類指數      ,"320,069,060","39,317,680,022","249,266",-2.92
建材營造類指數      ,"90,667,861","4,357,467,847","57,684",-4.92
航運業類指數        ,"184,941,615","11,549,493,402","89,844",-0.68
觀光餐旅類指數      ,"3,433,978","382,861,038","5,062",-0.3
金融保險類指數      ,"338,480,298","9,270,983,400","118,980",-9.26
貿易百貨類指數      ,"27,776,699","1,066,317,721","19,782",2.44
油電燃氣類指數      ,"7,600,608","356,931,288","4,884",0.43
其他類指數          ,"43,603,500","3,081,897,888","35,919",-0.19
綠能環保類指數      ,"7,173,975","1,003,287,556","8,886",-2.04
數位雲端類指數      ,"4,009,911","622,764,821","5,971",-1.19
運動休閒類指數      ,"16,186,867","1,946,824,825","15,100",-0.79
居家生活類指數      ,"10,630,649","595,914,387","6,369",1.01
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
