分類指數名稱,成交股數,成交金額,成交筆數,漲跌指數
水泥類指數          ,"59,695,969","2,297,467,861","24,360",-0.38
食品類指數          ,"54,429,320","2,246,752,092","28,219",-0.71
塑膠類指數          ,"350,562,531","10,530,077,658","109,646",1.28
紡織纖維類指數      ,"212,049,903","4,974,116,984","65,992",-0.5
電機機械類指數      ,"122,122,680","8,266,137,018","65,326",1.58
電器電纜類指數      ,"131,453,863","2,665,374,297","45,034",0.12
化學生技醫療類指數  ,"174,966,176","5,979,934,256","74,229",-0.81
化學類指數          ,"133,871,086","3,497,857,598","48,602",0.26
生技醫療類指數      ,"41,095,090","2,482,076,658","25,627",-1.21
玻璃陶瓷類指數      ,"52,632,664","963,118,065","15,927",1.78
造紙類指數          ,"182,430,391","4,685,278,570","72,885",-3.68
鋼鐵類指數          ,"1,095,869,197","35,054,808,220","354,568",8.18
橡膠類指數          ,"57,921,314","3,151,132,822","25,128",-4.04
汽車類指數          ,"72,299,466","4,324,890,828","42,387",-0.62
電子類指數          ,"5,128,677,727","303,469,927,195","2,075,564",1.83
半導體類指數        ,"1,405,065,384","143,754,824,569","690,729",2.92
電腦及週邊設備類指數,"330,907,288","16,736,313,470","159,294",0.06
光電類指數          ,"2,314,662,320","64,460,631,010","652,399",-0.93
通信網路類指數      ,"267,575,784","18,058,884,416","127,461",0.21
電子零組件類指數    ,"553,170,284","43,291,810,291","306,878",-1.71
電子通路類指數      ,"55,586,503","2,308,593,609","30,142",-0.57
資訊服務類指數      ,"14,721,696","489,849,482","7,401",-1.32
其他電子類指數      ,"186,988,468","14,369,020,348","101,260",-0.91
建材營造類指數      ,"104,683,062","2,479,872,385","43,144",-0.2
航運業類指數        ,"1,645,735,779","60,738,187,826","459,942",2.42
觀光事業類指數      ,"9,626,045","1,399,286,582","22,367",0.28
金融保險類指數      ,"624,844,915","12,142,956,951","134,192",-0.89
貿易百貨類指數      ,"76,638,447","1,619,571,348","41,531",-0.05
油電燃氣類指數      ,"6,738,831","548,689,047","4,182",-1.0
其他類指數          ,"95,336,771","6,424,822,974","53,607",-1.96
說明:,,,,
以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。,,,,
