單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,895,951,508","4,421,332,861","1,474,618,647"
自營商(避險),"5,747,189,210","4,688,562,383","1,058,626,827"
投信,"4,225,128,793","3,964,868,609","260,260,184"
外資及陸資(不含外資自營商),"91,374,647,805","89,424,266,722","1,950,381,083"
外資自營商,"34,017,280","21,488,560","12,528,720"
合計,"107,242,917,316","102,499,030,575","4,743,886,741"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
