單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,346,822,365","3,330,249,078","1,016,573,287"
自營商(避險),"9,185,937,423","7,076,182,825","2,109,754,598"
投信,"6,030,968,827","3,156,846,450","2,874,122,377"
外資及陸資(不含外資自營商),"96,416,625,645","80,427,958,659","15,988,666,986"
外資自營商,"16,873,140","23,820,230","-6,947,090"
合計,"115,980,354,260","93,991,237,012","21,989,117,248"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
