單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,558,541,110","4,002,144,044","556,397,066"
自營商(避險),"5,332,907,503","4,389,661,771","943,245,732"
投信,"2,623,120,436","1,892,814,159","730,306,277"
外資及陸資(不含外資自營商),"87,930,965,137","70,823,437,470","17,107,527,667"
外資自營商,"19,470,920","21,175,100","-1,704,180"
合計,"100,445,534,186","81,108,057,444","19,337,476,742"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
