單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,037,074,605","3,924,430,514","5,112,644,091"
自營商(避險),"13,576,571,781","11,004,709,565","2,571,862,216"
投信,"9,279,960,285","6,811,360,071","2,468,600,214"
外資及陸資(不含外資自營商),"163,046,452,439","133,179,590,600","29,866,861,839"
外資自營商,"63,750","155,200","-91,450"
合計,"194,940,059,110","154,920,090,750","40,019,968,360"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
