單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,762,146,319","1,908,087,633","-145,941,314"
自營商(避險),"5,218,949,525","5,828,537,333","-609,587,808"
投信,"8,379,740,820","6,663,004,559","1,716,736,261"
外資及陸資(不含外資自營商),"56,330,936,349","54,561,200,499","1,769,735,850"
外資自營商,"11,850,820","9,822,720","2,028,100"
合計,"71,691,773,013","68,960,830,024","2,730,942,989"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
