單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"5,514,326,027","3,529,948,768","1,984,377,259"
自營商(避險),"10,160,891,138","5,734,434,819","4,426,456,319"
投信,"3,624,069,320","2,336,737,650","1,287,331,670"
外資及陸資(不含外資自營商),"133,353,859,819","111,219,551,350","22,134,308,469"
外資自營商,"36,213,460","29,804,940","6,408,520"
合計,"152,653,146,304","122,820,672,587","29,832,473,717"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
