單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,164,324,656","1,967,637,059","196,687,597"
自營商(避險),"10,537,012,349","7,994,695,049","2,542,317,300"
投信,"9,650,003,746","5,500,342,004","4,149,661,742"
外資及陸資(不含外資自營商),"114,160,206,161","99,592,011,832","14,568,194,329"
外資自營商,0,0,0
合計,"136,511,546,912","115,054,685,944","21,456,860,968"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
