單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,080,723,072","1,623,434,568","457,288,504"
自營商(避險),"7,340,003,475","8,141,345,058","-801,341,583"
投信,"3,964,546,756","3,779,021,847","185,524,909"
外資及陸資(不含外資自營商),"101,143,999,135","91,762,450,847","9,381,548,288"
外資自營商,0,0,0
合計,"114,529,272,438","105,306,252,320","9,223,020,118"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
