單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"1,425,687,248","2,672,589,149","-1,246,901,901"
自營商(避險),"4,588,350,768","8,157,985,769","-3,569,635,001"
投信,"11,222,907,487","8,174,137,727","3,048,769,760"
外資及陸資(不含外資自營商),"101,503,527,031","118,968,045,272","-17,464,518,241"
外資自營商,"17,466,900","16,245,930","1,220,970"
合計,"118,740,472,534","137,972,757,917","-19,232,285,383"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
