單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,911,931,285","7,875,551,262","-963,619,977"
自營商(避險),"11,899,739,088","18,622,167,248","-6,722,428,160"
投信,"7,260,377,917","10,181,504,706","-2,921,126,789"
外資及陸資(不含外資自營商),"140,526,571,898","149,147,671,091","-8,621,099,193"
外資自營商,"5,431,540","1,564,390","3,867,150"
合計,"166,598,620,188","185,826,894,307","-19,228,274,119"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
