單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,026,564,431","3,757,067,270","269,497,161"
自營商(避險),"6,109,982,606","5,782,554,848","327,427,758"
投信,"1,908,342,970","2,314,506,088","-406,163,118"
外資及陸資(不含外資自營商),"84,609,652,929","70,022,412,833","14,587,240,096"
外資自營商,"12,259,290","22,242,160","-9,982,870"
合計,"96,654,542,936","81,876,541,039","14,778,001,897"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
