單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,335,980,183","8,334,239,656","-1,998,259,473"
自營商(避險),"18,668,522,419","31,691,643,318","-13,023,120,899"
投信,"12,796,189,970","6,056,131,292","6,740,058,678"
外資及陸資(不含外資自營商),"177,559,804,311","219,215,382,421","-41,655,578,110"
外資自營商,0,0,0
合計,"215,360,496,883","265,297,396,687","-49,936,899,804"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
