單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,074,341,123","3,304,575,858","-230,234,735"
自營商(避險),"6,799,961,379","7,569,618,817","-769,657,438"
投信,"4,724,826,826","3,305,563,176","1,419,263,650"
外資及陸資(不含外資自營商),"84,060,451,738","81,763,952,146","2,296,499,592"
外資自營商,"50,889,480","42,857,390","8,032,090"
合計,"98,659,581,066","95,943,709,997","2,715,871,069"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
