單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"4,960,269,866","4,146,376,895","813,892,971"
自營商(避險),"9,608,914,207","9,036,326,518","572,587,689"
投信,"6,185,445,777","2,059,473,506","4,125,972,271"
外資及陸資(不含外資自營商),"84,495,851,796","105,472,078,767","-20,976,226,971"
外資自營商,"24,751,690","31,027,940","-6,276,250"
合計,"105,250,481,646","120,714,255,686","-15,463,774,040"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
