單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"7,800,387,079","11,502,862,891","-3,702,475,812"
自營商(避險),"7,739,680,997","13,263,064,627","-5,523,383,630"
投信,"3,893,363,693","6,300,022,493","-2,406,658,800"
外資及陸資(不含外資自營商),"130,628,221,588","138,797,608,004","-8,169,386,416"
外資自營商,"25,421,090","33,612,860","-8,191,770"
合計,"150,061,653,357","169,863,558,015","-19,801,904,658"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
