單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,504,475,175","1,867,113,021","637,362,154"
自營商(避險),"5,404,424,434","5,744,937,593","-340,513,159"
投信,"6,286,423,820","6,201,218,400","85,205,420"
外資及陸資(不含外資自營商),"59,866,321,022","62,110,051,501","-2,243,730,479"
外資自營商,"20,240,420","18,522,090","1,718,330"
合計,"74,061,644,451","75,923,320,515","-1,861,676,064"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
