單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"25,555,096,879","3,278,294,283","22,276,802,596"
自營商(避險),"9,601,931,251","8,540,374,371","1,061,556,880"
投信,"4,099,772,946","4,277,951,819","-178,178,873"
外資及陸資(不含外資自營商),"91,289,505,117","74,629,220,880","16,660,284,237"
外資自營商,"41,810,900","46,095,540","-4,284,640"
合計,"130,546,306,193","90,725,841,353","39,820,464,840"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
