單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,705,613,236","4,389,345,025","-683,731,789"
自營商(避險),"7,071,799,647","7,564,739,936","-492,940,289"
投信,"2,474,197,050","3,924,524,032","-1,450,326,982"
外資及陸資(不含外資自營商),"102,887,692,772","79,755,469,781","23,132,222,991"
外資自營商,"23,940,030","29,546,590","-5,606,560"
合計,"116,139,302,705","95,634,078,774","20,505,223,931"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
