單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"3,048,077,333","5,049,981,806","-2,001,904,473"
自營商(避險),"4,724,086,690","8,043,210,974","-3,319,124,284"
投信,"5,645,615,530","3,553,848,026","2,091,767,504"
外資及陸資(不含外資自營商),"70,228,583,570","71,736,962,041","-1,508,378,471"
外資自營商,"22,703,200","22,624,590","78,610"
合計,"83,646,363,123","88,384,002,847","-4,737,639,724"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
